product_id,category,subcategory,brand,product_name,price,cost,margin_pct,rating,stock_status
P01066,Home & Furniture,Furniture,Pepperfry,Pepperfry Furniture Compatible foregroun,21118.56,15616.08,35.24,4.9,Limited
P01067,Home & Furniture,Storage,Hometown,Hometown Storage Balanced system-wort,22471.07,16685.99,34.67,3.9,In Stock
P01068,Home & Furniture,Furniture,Urban Ladder,Urban Ladder Furniture Assimilated empoweri,41829.9,31499.77,32.79,4.0,Out of Stock
P01069,Home & Furniture,Storage,Nilkamal,Nilkamal Storage Ergonomic even-keele,24564.35,18197.45,34.99,4.3,Out of Stock
P01070,Home & Furniture,Smart Home,HomeTown,HomeTown Smart Home Expanded scalable se,15552.08,12247.72,26.98,4.7,In Stock
P01071,Home & Furniture,Lighting,Urban Ladder,Urban Ladder Lighting User-friendly attitu,24470.03,17533.59,39.56,4.7,In Stock
P01072,Home & Furniture,Kitchen & Dining,Nilkamal,Nilkamal Kitchen & Dining Up-sized reciprocal ,14576.91,10461.16,39.34,4.4,In Stock
P01073,Home & Furniture,Lighting,Durian,Durian Lighting Fundamental object-o,48673.7,35375.91,37.59,4.5,In Stock
P01074,Home & Furniture,Kitchen & Dining,Urban Ladder,Urban Ladder Kitchen & Dining Reduced actuating po,6287.41,4494.0,39.91,4.4,Limited
P01075,Home & Furniture,Lighting,Nilkamal,Nilkamal Lighting Horizontal backgroun,9632.58,7218.81,33.44,3.6,In Stock
P01076,Home & Furniture,Storage,Durian,Durian Storage Public-key contextua,18959.29,14244.61,33.1,3.7,In Stock
P01077,Home & Furniture,Home Decor,IKEA,IKEA Home Decor Multi-channeled cohe,20525.84,15492.22,32.49,3.7,Limited
P01078,Home & Furniture,Storage,Durian,Durian Storage Decentralized disint,712.57,523.65,36.08,5.0,In Stock
P01079,Home & Furniture,Lighting,HomeTown,HomeTown Lighting Triple-buffered heur,44850.88,32141.01,39.54,4.6,Out of Stock
P01080,Home & Furniture,Kitchen & Dining,HomeTown,HomeTown Kitchen & Dining Assimilated cohesive,17264.88,13628.22,26.68,4.2,In Stock
P01081,Home & Furniture,Kitchen & Dining,Spacewood,Spacewood Kitchen & Dining Extended interactive,6285.37,5013.38,25.37,4.4,In Stock
P01082,Home & Furniture,Smart Home,Nilkamal,Nilkamal Smart Home Self-enabling execut,5077.82,4035.6,25.83,4.5,Out of Stock
P01083,Home & Furniture,Bedding,Pepperfry,Pepperfry Bedding Innovative scalable ,10187.93,8069.4,26.25,4.8,In Stock
P01084,Home & Furniture,Garden & Outdoor,Urban Ladder,Urban Ladder Garden & Outdoor Advanced attitude-or,24778.04,18484.51,34.05,4.3,In Stock
P01085,Home & Furniture,Storage,Hometown,Hometown Storage Multi-lateral region,7823.32,5677.01,37.81,4.1,In Stock
P01086,Home & Furniture,Furniture,Pepperfry,Pepperfry Furniture Programmable exuding,17573.55,13557.61,29.62,4.2,Out of Stock
P01087,Home & Furniture,Home Decor,Urban Ladder,Urban Ladder Home Decor Total user-facing su,36528.74,27744.06,31.66,5.0,Limited
P01088,Home & Furniture,Lighting,Durian,Durian Lighting Virtual user-facing ,40380.8,28935.32,39.56,4.1,Limited
P01089,Home & Furniture,Kitchen & Dining,Godrej,Godrej Kitchen & Dining Exclusive mobile int,7610.14,5874.36,29.55,5.0,Out of Stock
P01090,Home & Furniture,Storage,Godrej,Godrej Storage Networked intangible,46691.07,34880.48,33.86,4.1,In Stock
P01091,Home & Furniture,Garden & Outdoor,Pepperfry,Pepperfry Garden & Outdoor Assimilated next gen,21018.44,15763.37,33.34,4.6,In Stock
P01092,Home & Furniture,Bedding,Durian,Durian Bedding Reduced tertiary pro,41698.04,32238.61,29.34,4.2,In Stock
P01093,Home & Furniture,Lighting,HomeTown,HomeTown Lighting Seamless bandwidth-m,28184.41,21359.63,31.95,3.5,In Stock
P01094,Home & Furniture,Kitchen & Dining,Pepperfry,Pepperfry Kitchen & Dining Enhanced bifurcated ,15358.39,11409.68,34.61,4.5,In Stock
P01095,Home & Furniture,Lighting,Hometown,Hometown Lighting Programmable asymmet,9378.93,6766.81,38.6,4.5,In Stock
P01096,Home & Furniture,Home Decor,Pepperfry,Pepperfry Home Decor Organized attitude-o,24905.99,17846.16,39.56,4.4,In Stock
P01097,Home & Furniture,Smart Home,Hometown,Hometown Smart Home Innovative 5thgenera,43483.12,32348.71,34.42,4.2,In Stock
P01098,Home & Furniture,Storage,Spacewood,Spacewood Storage Quality-focused tran,36781.38,29363.29,25.26,3.9,Out of Stock
P01099,Home & Furniture,Furniture,Durian,Durian Furniture Diverse neutral stra,16324.22,11814.18,38.17,3.7,In Stock
P01100,Home & Furniture,Furniture,Pepperfry,Pepperfry Furniture Optional attitude-or,18377.59,13659.2,34.54,4.9,In Stock
P01101,Grocery & Food,Staples,ITC,ITC Staples Right-sized systemat,2657.47,2264.31,17.36,4.3,In Stock
P01102,Grocery & Food,Dairy & Eggs,Nestle,Nestle Dairy & Eggs Optimized high-level,2727.69,2336.86,16.72,4.7,In Stock
P01103,Grocery & Food,Staples,Haldirams,Haldirams Staples Optimized user-facin,497.25,436.95,13.8,4.7,In Stock
P01104,Grocery & Food,Beverages,Tata,Tata Beverages Decentralized demand,1421.46,1227.64,15.79,4.1,In Stock
P01105,Grocery & Food,Dairy & Eggs,Britannia,Britannia Dairy & Eggs Operative multi-task,789.68,716.52,10.21,3.8,Out of Stock
P01106,Grocery & Food,Dairy & Eggs,Patanjali,Patanjali Dairy & Eggs Synchronized radical,2313.25,2126.85,8.76,4.7,In Stock
P01107,Grocery & Food,Organic,Haldirams,Haldirams Organic Business-focused neu,1571.64,1407.95,11.63,4.7,Out of Stock
P01108,Grocery & Food,Personal Care,Nestle,Nestle Personal Care Upgradable local pro,3555.28,3283.18,8.29,4.7,In Stock
P01109,Grocery & Food,Beverages,Nestle,Nestle Beverages Diverse exuding stra,3446.47,3102.86,11.07,3.8,In Stock
P01110,Grocery & Food,Household Items,Mother Dairy,Mother Dairy Household Items Vision-oriented dema,407.12,351.73,15.75,4.6,In Stock
P01111,Grocery & Food,Snacks,Mother Dairy,Mother Dairy Snacks Self-enabling increm,183.31,159.96,14.6,4.4,Limited
P01112,Grocery & Food,Dairy & Eggs,ITC,ITC Dairy & Eggs Reverse-engineered s,235.54,212.17,11.02,3.5,In Stock
P01113,Grocery & Food,Dairy & Eggs,Britannia,Britannia Dairy & Eggs Grass-roots content-,2946.26,2678.42,10.0,4.5,In Stock
P01114,Grocery & Food,Dairy & Eggs,Nestle,Nestle Dairy & Eggs Centralized 5thgener,4232.39,3604.54,17.42,4.9,In Stock
P01115,Grocery & Food,Personal Care,Nestle,Nestle Personal Care Face-to-face even-ke,4278.59,3694.55,15.81,4.4,Out of Stock
P01116,Grocery & Food,Dairy & Eggs,Mother Dairy,Mother Dairy Dairy & Eggs Adaptive fault-toler,4101.54,3547.05,15.63,4.3,In Stock
P01117,Grocery & Food,Staples,Nestle,Nestle Staples Seamless secondary o,4510.27,3978.32,13.37,5.0,In Stock
P01118,Grocery & Food,Snacks,Tata,Tata Snacks Extended local polic,4259.46,3777.89,12.75,4.5,In Stock
P01119,Grocery & Food,Organic,Mother Dairy,Mother Dairy Organic Grass-roots dedicate,920.63,825.32,11.55,4.1,In Stock
P01120,Grocery & Food,Snacks,Patanjali,Patanjali Snacks Horizontal bi-direct,581.97,493.84,17.85,3.7,In Stock
P01121,Grocery & Food,Beverages,Fortune,Fortune Beverages Adaptive scalable so,3816.12,3317.0,15.05,4.3,In Stock
P01122,Grocery & Food,Dairy & Eggs,Haldirams,Haldirams Dairy & Eggs Customizable modular,2478.69,2216.13,11.85,4.2,In Stock
P01123,Grocery & Food,Organic,Britannia,Britannia Organic Team-oriented zero-d,2778.5,2505.28,10.91,4.8,In Stock
P01124,Grocery & Food,Dairy & Eggs,Fortune,Fortune Dairy & Eggs Focused 3rdgeneratio,4696.63,4205.64,11.67,3.5,Limited
P01125,Grocery & Food,Dairy & Eggs,Patanjali,Patanjali Dairy & Eggs Enterprise-wide mult,2201.53,1921.3,14.59,3.6,In Stock
P01126,Grocery & Food,Household Items,Patanjali,Patanjali Household Items Optimized explicit d,3481.28,2955.86,17.78,4.6,In Stock
P01127,Grocery & Food,Dairy & Eggs,Haldirams,Haldirams Dairy & Eggs Persevering discrete,4876.53,4378.04,11.39,4.4,Limited
P01128,Grocery & Food,Dairy & Eggs,Britannia,Britannia Dairy & Eggs Robust 24hour access,4193.78,3638.79,15.25,3.9,Out of Stock
P01129,Grocery & Food,Staples,Patanjali,Patanjali Staples Extended intermediat,1793.36,1563.98,14.67,4.9,Limited
P01130,Grocery & Food,Staples,Nestle,Nestle Staples Synergistic stable o,3844.64,3524.59,9.08,3.9,Limited
P01131,Grocery & Food,Snacks,Nestle,Nestle Snacks Advanced asynchronou,168.02,145.63,15.38,4.7,Limited
P01132,Grocery & Food,Fruits & Vegetables,Nestle,Nestle Fruits & Vegetables Seamless 24/7 middle,1925.51,1677.39,14.79,3.7,Out of Stock
P01133,Grocery & Food,Dairy & Eggs,Mother Dairy,Mother Dairy Dairy & Eggs Persistent empowerin,3312.18,2925.97,13.2,4.2,Limited
P01134,Grocery & Food,Snacks,ITC,ITC Snacks Secured global imple,3317.22,2938.13,12.9,3.9,In Stock
P01135,Grocery & Food,Fruits & Vegetables,Amul,Amul Fruits & Vegetables Reactive value-added,4953.74,4241.17,16.8,3.7,Limited
P01136,Grocery & Food,Personal Care,Patanjali,Patanjali Personal Care Vision-oriented resp,2223.93,2052.36,8.36,3.8,In Stock
P01137,Grocery & Food,Beverages,Fortune,Fortune Beverages Devolved systemic an,2164.79,1948.08,11.12,4.1,In Stock
P01138,Grocery & Food,Organic,Tata,Tata Organic Grass-roots fresh-th,3433.16,3018.91,13.72,4.2,In Stock
P01139,Grocery & Food,Fruits & Vegetables,Patanjali,Patanjali Fruits & Vegetables Customizable mobile ,1331.69,1169.06,13.91,4.1,In Stock
P01140,Grocery & Food,Staples,Haldirams,Haldirams Staples Focused intangible f,325.89,286.11,13.9,3.7,In Stock
P01141,Grocery & Food,Personal Care,Amul,Amul Personal Care Progressive homogene,3830.67,3352.84,14.25,4.1,Limited
P01142,Grocery & Food,Personal Care,Haldirams,Haldirams Personal Care Open-architected dis,2071.41,1908.0,8.56,3.9,In Stock
P01143,Grocery & Food,Staples,Mother Dairy,Mother Dairy Staples Object-based logisti,4553.74,4191.01,8.66,4.0,In Stock
P01144,Grocery & Food,Beverages,Amul,Amul Beverages Extended motivating ,2701.32,2492.59,8.37,4.5,Limited
P01145,Grocery & Food,Household Items,ITC,ITC Household Items Optional interactive,121.6,107.9,12.7,3.5,In Stock
P01146,Grocery & Food,Household Items,Patanjali,Patanjali Household Items Automated foreground,1625.66,1491.74,8.98,4.2,In Stock
P01147,Grocery & Food,Personal Care,Fortune,Fortune Personal Care Managed empowering p,2523.79,2182.28,15.65,4.0,Out of Stock
P01148,Grocery & Food,Staples,Haldirams,Haldirams Staples Right-sized fault-to,4847.75,4406.34,10.02,4.5,In Stock
P01149,Grocery & Food,Snacks,ITC,ITC Snacks Synchronized clear-t,1340.47,1207.92,10.97,4.4,In Stock
P01150,Grocery & Food,Dairy & Eggs,Mother Dairy,Mother Dairy Dairy & Eggs Team-oriented interm,2967.49,2679.84,10.73,4.3,Out of Stock
P01151,Grocery & Food,Organic,Patanjali,Patanjali Organic Enhanced secondary l,1064.5,918.02,15.96,4.5,In Stock
P01152,Grocery & Food,Staples,Patanjali,Patanjali Staples Polarized hybrid dat,3324.01,2991.01,11.13,4.1,In Stock
P01153,Grocery & Food,Organic,Tata,Tata Organic Adaptive value-added,919.39,849.83,8.19,4.6,In Stock
P01154,Grocery & Food,Organic,Britannia,Britannia Organic Upgradable 24/7 proj,3310.81,2848.28,16.24,4.9,In Stock
P01155,Grocery & Food,Household Items,Amul,Amul Household Items Reactive secondary g,2620.9,2347.58,11.64,3.7,In Stock
P01156,Grocery & Food,Staples,Patanjali,Patanjali Staples Advanced homogeneous,2063.1,1769.35,16.6,4.9,In Stock
P01157,Grocery & Food,Household Items,ITC,ITC Household Items Enhanced client-serv,4122.08,3601.31,14.46,3.9,Out of Stock
P01158,Grocery & Food,Snacks,Patanjali,Patanjali Snacks Upgradable real-time,1207.65,1102.88,9.5,3.5,In Stock
P01159,Grocery & Food,Organic,Fortune,Fortune Organic Universal well-modul,2807.93,2499.02,12.36,4.5,In Stock
P01160,Grocery & Food,Snacks,Nestle,Nestle Snacks Programmable bandwid,1378.11,1272.59,8.29,4.7,In Stock
P01161,Grocery & Food,Beverages,Amul,Amul Beverages Multi-layered interm,4819.66,4270.54,12.86,3.5,In Stock
P01162,Grocery & Food,Personal Care,ITC,ITC Personal Care Down-sized 24/7 inst,4338.52,3707.95,17.01,4.1,In Stock
P01163,Grocery & Food,Dairy & Eggs,Patanjali,Patanjali Dairy & Eggs Ameliorated national,4716.95,4093.07,15.24,3.7,In Stock
P01164,Grocery & Food,Dairy & Eggs,Tata,Tata Dairy & Eggs Realigned even-keele,3327.8,2924.15,13.8,4.7,Out of Stock
P01165,Grocery & Food,Staples,Fortune,Fortune Staples Public-key asynchron,4425.13,4008.97,10.38,3.7,In Stock
P01166,Grocery & Food,Personal Care,Patanjali,Patanjali Personal Care Synchronized multi-t,4033.09,3493.68,15.44,4.9,In Stock
P01167,Grocery & Food,Beverages,Mother Dairy,Mother Dairy Beverages Assimilated local fr,892.27,758.09,17.7,4.2,In Stock
P01168,Grocery & Food,Fruits & Vegetables,Fortune,Fortune Fruits & Vegetables User-friendly high-l,2676.68,2327.63,15.0,3.7,Out of Stock
P01169,Grocery & Food,Household Items,Fortune,Fortune Household Items Ameliorated optimizi,3420.04,2907.38,17.63,4.8,In Stock
P01170,Grocery & Food,Personal Care,Fortune,Fortune Personal Care Pre-emptive upward-t,3584.04,3084.01,16.21,3.5,Out of Stock
P01171,Grocery & Food,Fruits & Vegetables,Amul,Amul Fruits & Vegetables Exclusive neutral hu,3459.6,2985.29,15.89,3.9,Out of Stock
P01172,Grocery & Food,Household Items,ITC,ITC Household Items Customer-focused sta,3201.97,2784.17,15.01,4.9,In Stock
P01173,Grocery & Food,Snacks,Fortune,Fortune Snacks Quality-focused web-,1954.59,1669.19,17.1,4.1,In Stock
P01174,Grocery & Food,Staples,Mother Dairy,Mother Dairy Staples Centralized needs-ba,4682.89,4052.11,15.57,3.9,In Stock
P01175,Grocery & Food,Organic,Haldirams,Haldirams Organic Multi-layered non-vo,4399.75,3803.79,15.67,4.1,In Stock
P01176,Grocery & Food,Staples,Mother Dairy,Mother Dairy Staples Mandatory stable fra,4119.52,3508.82,17.4,4.2,Limited
P01177,Grocery & Food,Personal Care,Patanjali,Patanjali Personal Care Function-based stati,4386.27,3774.68,16.2,4.7,In Stock
P01178,Grocery & Food,Dairy & Eggs,Haldirams,Haldirams Dairy & Eggs Multi-lateral stable,2115.94,1835.28,15.29,4.3,In Stock
P01179,Grocery & Food,Organic,Amul,Amul Organic Innovative 6thgenera,3814.64,3334.07,14.41,3.8,Limited
P01180,Grocery & Food,Beverages,Amul,Amul Beverages Open-source dedicate,2015.3,1763.43,14.28,4.0,In Stock
P01181,Grocery & Food,Dairy & Eggs,Nestle,Nestle Dairy & Eggs Object-based upward-,1263.03,1096.99,15.14,4.7,In Stock
P01182,Grocery & Food,Household Items,Haldirams,Haldirams Household Items Business-focused res,2268.42,1943.22,16.74,3.7,In Stock
P01183,Grocery & Food,Personal Care,ITC,ITC Personal Care Multi-channeled comp,1009.35,900.04,12.14,3.8,Limited
P01184,Grocery & Food,Snacks,Amul,Amul Snacks Right-sized interact,4741.58,4044.65,17.23,4.5,In Stock
P01185,Grocery & Food,Dairy & Eggs,Fortune,Fortune Dairy & Eggs Reduced systematic s,1007.37,875.87,15.01,3.8,Limited
P01186,Grocery & Food,Household Items,ITC,ITC Household Items Assimilated zero adm,763.27,649.15,17.58,3.8,Out of Stock
P01187,Grocery & Food,Dairy & Eggs,Amul,Amul Dairy & Eggs Innovative dedicated,3598.55,3202.93,12.35,4.9,Limited
P01188,Grocery & Food,Organic,Mother Dairy,Mother Dairy Organic Versatile value-adde,1137.93,1034.19,10.03,4.9,In Stock
P01189,Grocery & Food,Staples,Fortune,Fortune Staples Upgradable content-b,1922.73,1711.93,12.31,3.8,In Stock
P01190,Grocery & Food,Staples,Britannia,Britannia Staples Self-enabling 5thgen,2103.29,1876.51,12.09,3.7,In Stock
P01191,Grocery & Food,Staples,Britannia,Britannia Staples Assimilated uniform ,3096.05,2644.54,17.07,4.1,Limited
P01192,Grocery & Food,Dairy & Eggs,Amul,Amul Dairy & Eggs Function-based radic,2355.03,2017.77,16.71,5.0,Limited
P01193,Grocery & Food,Snacks,Patanjali,Patanjali Snacks Customizable coheren,3548.1,3075.65,15.36,3.9,In Stock
P01194,Grocery & Food,Fruits & Vegetables,Amul,Amul Fruits & Vegetables Networked user-facin,1677.66,1520.33,10.35,4.9,Out of Stock
P01195,Grocery & Food,Fruits & Vegetables,Amul,Amul Fruits & Vegetables User-centric asynchr,1283.21,1123.69,14.2,4.0,Limited
P01196,Grocery & Food,Personal Care,Nestle,Nestle Personal Care De-engineered zero-d,4840.93,4261.55,13.6,4.4,In Stock
P01197,Grocery & Food,Beverages,Tata,Tata Beverages Automated local inst,2474.34,2221.3,11.39,4.2,In Stock
P01198,Grocery & Food,Personal Care,Tata,Tata Personal Care Profound contextuall,2175.99,1967.37,10.6,4.0,In Stock
P01199,Grocery & Food,Organic,ITC,ITC Organic Multi-lateral increm,3744.16,3192.98,17.26,3.9,In Stock
P01200,Grocery & Food,Staples,Tata,Tata Staples Stand-alone 3rdgener,1578.79,1350.24,16.93,4.0,Limited
P01201,Grocery & Food,Beverages,Tata,Tata Beverages Quality-focused stat,4268.11,3725.19,14.57,4.7,In Stock
P01202,Grocery & Food,Snacks,Nestle,Nestle Snacks Synergized heuristic,291.74,265.63,9.83,4.2,In Stock
P01203,Grocery & Food,Organic,Patanjali,Patanjali Organic Managed needs-based ,597.8,511.15,16.95,4.2,Limited
P01204,Grocery & Food,Personal Care,Tata,Tata Personal Care Horizontal optimizin,2436.29,2157.35,12.93,4.8,In Stock
P01205,Grocery & Food,Dairy & Eggs,Haldirams,Haldirams Dairy & Eggs Sharable intermediat,486.02,416.53,16.68,3.8,In Stock
P01206,Grocery & Food,Staples,Britannia,Britannia Staples Pre-emptive didactic,2926.07,2485.69,17.72,4.3,Out of Stock
P01207,Grocery & Food,Beverages,Patanjali,Patanjali Beverages Optimized methodical,4603.66,4167.66,10.46,4.2,In Stock
P01208,Grocery & Food,Personal Care,Amul,Amul Personal Care Devolved content-bas,1435.72,1218.64,17.81,3.7,In Stock
P01209,Grocery & Food,Dairy & Eggs,Haldirams,Haldirams Dairy & Eggs Cross-group object-o,785.8,722.17,8.81,4.7,Limited
P01210,Grocery & Food,Organic,ITC,ITC Organic Fully-configurable f,2979.14,2756.98,8.06,5.0,Out of Stock
P01211,Grocery & Food,Organic,Haldirams,Haldirams Organic Multi-tiered interac,4738.14,4015.44,18.0,4.9,Out of Stock
P01212,Grocery & Food,Beverages,Britannia,Britannia Beverages Face-to-face methodi,4319.13,3722.89,16.02,3.9,In Stock
P01213,Grocery & Food,Dairy & Eggs,Tata,Tata Dairy & Eggs Monitored optimizing,4760.46,4257.49,11.81,4.1,In Stock
P01214,Grocery & Food,Snacks,Patanjali,Patanjali Snacks Self-enabling multi-,464.16,398.34,16.52,3.7,Limited
P01215,Grocery & Food,Staples,Nestle,Nestle Staples Managed radical hard,620.6,549.65,12.91,4.1,In Stock
P01216,Grocery & Food,Beverages,Haldirams,Haldirams Beverages Versatile dynamic ta,3334.29,2866.47,16.32,4.3,Limited
P01217,Grocery & Food,Organic,Patanjali,Patanjali Organic Phased multimedia ha,2392.67,2105.66,13.63,4.1,Limited
P01218,Grocery & Food,Personal Care,Nestle,Nestle Personal Care Ergonomic real-time ,2181.85,1943.56,12.26,3.6,In Stock
P01219,Grocery & Food,Organic,Britannia,Britannia Organic Synergized bandwidth,3245.1,2818.48,15.14,4.9,Out of Stock
P01220,Grocery & Food,Dairy & Eggs,ITC,ITC Dairy & Eggs Reduced composite in,2351.73,2161.68,8.79,4.7,In Stock
P01221,Grocery & Food,Beverages,Nestle,Nestle Beverages Centralized transiti,3427.88,3088.07,11.0,3.9,Limited
P01222,Grocery & Food,Staples,Amul,Amul Staples Networked multimedia,2763.95,2358.86,17.17,4.3,Out of Stock
P01223,Grocery & Food,Household Items,Patanjali,Patanjali Household Items Stand-alone bifurcat,490.53,428.01,14.61,4.4,In Stock
P01224,Grocery & Food,Personal Care,ITC,ITC Personal Care Networked responsive,2936.13,2538.0,15.69,3.5,Limited
P01225,Grocery & Food,Beverages,Nestle,Nestle Beverages Self-enabling explic,4217.69,3888.97,8.45,4.1,In Stock
P01226,Grocery & Food,Personal Care,Fortune,Fortune Personal Care Devolved contextuall,3791.62,3370.35,12.5,4.7,In Stock
P01227,Grocery & Food,Beverages,Britannia,Britannia Beverages Pre-emptive tangible,941.74,815.56,15.47,4.4,In Stock
P01228,Grocery & Food,Household Items,Tata,Tata Household Items Diverse executive fr,109.22,97.56,11.95,3.5,Limited
P01229,Grocery & Food,Organic,Patanjali,Patanjali Organic Triple-buffered full,4346.53,3694.2,17.66,4.4,Limited
P01230,Grocery & Food,Staples,Haldirams,Haldirams Staples Programmable hybrid ,3459.5,2940.96,17.63,4.5,In Stock
P01231,Grocery & Food,Dairy & Eggs,Nestle,Nestle Dairy & Eggs Reduced high-level a,692.87,630.41,9.91,4.7,In Stock
P01232,Grocery & Food,Fruits & Vegetables,Britannia,Britannia Fruits & Vegetables Switchable holistic ,2415.96,2207.34,9.45,3.9,Out of Stock
P01233,Grocery & Food,Snacks,Mother Dairy,Mother Dairy Snacks Total optimal suppor,1518.57,1348.23,12.63,4.2,In Stock
P01234,Grocery & Food,Dairy & Eggs,Nestle,Nestle Dairy & Eggs Ameliorated discrete,4514.03,3912.05,15.39,4.2,Limited
P01235,Grocery & Food,Organic,Amul,Amul Organic Ergonomic impactful ,4301.79,3778.39,13.85,3.8,Out of Stock
P01236,Grocery & Food,Household Items,Amul,Amul Household Items Operative 5thgenerat,1682.57,1543.27,9.03,4.8,Limited
P01237,Grocery & Food,Household Items,Fortune,Fortune Household Items Quality-focused mobi,3690.65,3238.59,13.96,4.3,In Stock
P01238,Grocery & Food,Fruits & Vegetables,Fortune,Fortune Fruits & Vegetables Open-architected neu,2010.41,1777.02,13.13,4.6,Limited
P01239,Grocery & Food,Snacks,Amul,Amul Snacks Public-key client-se,2650.98,2362.3,12.22,4.0,In Stock
P01240,Grocery & Food,Staples,Patanjali,Patanjali Staples Compatible system-wo,4447.92,4074.33,9.17,4.4,In Stock
P01241,Grocery & Food,Organic,Patanjali,Patanjali Organic Reactive multi-taski,123.62,111.49,10.88,3.8,In Stock
P01242,Grocery & Food,Organic,Britannia,Britannia Organic De-engineered backgr,2548.03,2237.53,13.88,4.5,Out of Stock
P01243,Grocery & Food,Organic,Nestle,Nestle Organic Extended human-resou,4418.2,3834.25,15.23,4.1,Limited
P01244,Grocery & Food,Personal Care,Fortune,Fortune Personal Care Innovative multimedi,4002.78,3437.48,16.45,4.4,In Stock
P01245,Grocery & Food,Dairy & Eggs,Fortune,Fortune Dairy & Eggs Universal composite ,662.9,602.67,9.99,4.4,In Stock
P01246,Grocery & Food,Household Items,Fortune,Fortune Household Items Ergonomic real-time ,1532.19,1391.7,10.09,3.6,In Stock
P01247,Grocery & Food,Personal Care,ITC,ITC Personal Care Multi-lateral 5thgen,1798.08,1640.79,9.59,4.7,Out of Stock
P01248,Grocery & Food,Fruits & Vegetables,Mother Dairy,Mother Dairy Fruits & Vegetables Multi-tiered systemi,1701.92,1559.4,9.14,3.8,Out of Stock
P01249,Grocery & Food,Snacks,Fortune,Fortune Snacks Fundamental leadinge,1303.95,1170.48,11.4,4.0,In Stock
P01250,Grocery & Food,Staples,Nestle,Nestle Staples Diverse logistical m,4269.97,3657.77,16.74,4.4,In Stock
P01251,Grocery & Food,Fruits & Vegetables,Fortune,Fortune Fruits & Vegetables Open-architected bot,3998.95,3399.71,17.63,4.6,In Stock
P01252,Grocery & Food,Dairy & Eggs,Tata,Tata Dairy & Eggs Multi-lateral nation,229.01,209.99,9.05,4.4,In Stock
P01253,Grocery & Food,Personal Care,Nestle,Nestle Personal Care Object-based clear-t,3647.18,3169.21,15.08,4.6,Limited
P01254,Grocery & Food,Dairy & Eggs,Nestle,Nestle Dairy & Eggs Monitored static met,3242.52,2912.11,11.35,3.7,In Stock
P01255,Grocery & Food,Organic,Patanjali,Patanjali Organic Managed mobile help-,3850.71,3563.3,8.07,4.8,Limited
P01256,Grocery & Food,Personal Care,ITC,ITC Personal Care Advanced human-resou,2535.01,2328.86,8.85,4.1,Limited
P01257,Grocery & Food,Personal Care,Britannia,Britannia Personal Care Persistent reciproca,775.02,670.81,15.54,4.1,In Stock
P01258,Grocery & Food,Beverages,Patanjali,Patanjali Beverages De-engineered needs-,2078.78,1854.51,12.09,4.2,Out of Stock
P01259,Grocery & Food,Personal Care,Amul,Amul Personal Care Synergized increment,2224.04,1922.22,15.7,4.6,Out of Stock
P01260,Grocery & Food,Dairy & Eggs,Mother Dairy,Mother Dairy Dairy & Eggs Cloned intermediate ,1704.75,1521.88,12.02,4.7,Limited
P01261,Grocery & Food,Fruits & Vegetables,Patanjali,Patanjali Fruits & Vegetables Synergistic high-lev,3800.78,3316.51,14.6,4.5,Out of Stock
P01262,Grocery & Food,Fruits & Vegetables,Tata,Tata Fruits & Vegetables Implemented 24/7 wor,4863.85,4335.25,12.19,4.8,Out of Stock
P01263,Grocery & Food,Staples,Haldirams,Haldirams Staples Vision-oriented hybr,4547.97,4208.0,8.08,3.9,Out of Stock
P01264,Grocery & Food,Beverages,Patanjali,Patanjali Beverages Integrated 24/7 know,2242.02,2037.25,10.05,4.3,Out of Stock
P01265,Grocery & Food,Organic,Haldirams,Haldirams Organic Enhanced next genera,4440.62,3834.22,15.82,4.1,In Stock
P01266,Grocery & Food,Staples,Mother Dairy,Mother Dairy Staples Quality-focused tran,204.11,183.31,11.34,4.6,In Stock
P01267,Grocery & Food,Staples,Britannia,Britannia Staples Universal hybrid wor,482.24,424.82,13.52,4.3,In Stock
P01268,Grocery & Food,Fruits & Vegetables,Amul,Amul Fruits & Vegetables Reduced solution-ori,4453.79,3927.53,13.4,3.9,In Stock
P01269,Grocery & Food,Household Items,Tata,Tata Household Items Distributed client-s,570.0,524.87,8.6,4.1,Out of Stock
P01270,Grocery & Food,Personal Care,Mother Dairy,Mother Dairy Personal Care Networked uniform st,257.71,225.06,14.51,3.7,In Stock
P01271,Grocery & Food,Fruits & Vegetables,Fortune,Fortune Fruits & Vegetables Digitized local inst,1708.12,1547.76,10.36,4.6,Out of Stock
P01272,Grocery & Food,Snacks,Haldirams,Haldirams Snacks Multi-layered tangib,1510.02,1316.85,14.67,4.7,Out of Stock
P01273,Grocery & Food,Beverages,Patanjali,Patanjali Beverages Profit-focused 5thge,2607.94,2360.63,10.48,4.0,Out of Stock
P01274,Grocery & Food,Snacks,Haldirams,Haldirams Snacks Inverse explicit kno,2282.46,2085.1,9.47,4.1,Limited
P01275,Grocery & Food,Dairy & Eggs,Mother Dairy,Mother Dairy Dairy & Eggs Decentralized demand,329.72,282.09,16.89,4.2,Limited
P01276,Grocery & Food,Dairy & Eggs,Haldirams,Haldirams Dairy & Eggs Up-sized 24/7 flexib,3390.58,3026.56,12.03,4.3,Limited
P01277,Grocery & Food,Staples,Fortune,Fortune Staples Team-oriented bottom,3189.58,2703.83,17.97,4.5,Limited
