TransactionID,Date,Time,StoreID,ProductID,CustomerID,Quantity,UnitPrice,TotalAmount,PaymentMethod,Channel
TXN029698,2024-08-13,10:08:00,ST001,P0231,C03049,1,9.53,9.53,PayPal,Offline
TXN029699,2023-05-28,17:34:00,ST005,P0885,C02306,1,18.16,18.16,Cash,Offline
TXN029700,2024-05-15,14:41:00,ONLINE,P0067,C04742,1,14.36,14.36,Debit Card,Online
TXN029701,2023-07-09,20:15:00,ST010,P0273,C09868,1,27.81,27.81,Credit Card,Offline
TXN029702,2023-01-04,13:14:00,ST001,P0478,C02283,2,31.75,63.5,Debit Card,Offline
TXN029703,2024-06-18,15:17:00,ST005,P0171,C03135,2,28.22,56.44,Cash,Offline
TXN029704,2023-03-03,13:52:00,ST010,P0609,C07278,3,10.22,30.66,Debit Card,Offline
TXN029705,2024-02-10,18:55:00,ONLINE,P0805,C05615,2,11.86,23.72,Credit Card,Online
TXN029706,2024-03-19,16:09:00,ONLINE,P0716,C06128,1,20.28,20.28,Debit Card,Online
TXN029707,2024-09-29,11:38:00,ST008,P0064,GUEST8813,2,38.99,77.98,Debit Card,Offline
TXN029708,2023-07-31,11:56:00,ST002,P0593,C09515,2,7.54,15.08,Credit Card,Offline
TXN029709,2023-12-14,13:13:00,ONLINE,P0519,C07538,1,28.59,28.59,Credit Card,Online
TXN029710,2024-05-12,16:18:00,ONLINE,P0572,C00791,1,26.31,26.31,Debit Card,Online
TXN029711,2023-12-23,20:20:00,ONLINE,P0892,C05340,1,21.15,21.15,PayPal,Online
TXN029712,2024-04-04,17:39:00,ST006,P0194,C06401,1,21.31,21.31,Debit Card,Offline
TXN029713,2024-07-17,14:35:00,ONLINE,P0405,C09077,3,33.03,99.09,Credit Card,Online
TXN029714,2023-04-16,19:13:00,ONLINE,P0439,C01296,2,39.28,78.56,Credit Card,Online
TXN029715,2023-05-02,10:06:00,ONLINE,P0023,C01508,2,20.54,41.08,PayPal,Online
TXN029716,2024-06-17,10:21:00,ONLINE,P0297,GUEST4234,1,22.28,22.28,Debit Card,Online
TXN029717,2024-04-01,09:43:00,ST003,P0485,C02586,1,30.13,30.13,Debit Card,Offline
TXN029718,2024-10-20,18:20:00,ST005,P0218,C06975,1,14.78,14.78,Debit Card,Offline
TXN029719,2024-08-22,11:12:00,ST002,P0178,C08631,1,14.33,14.33,PayPal,Offline
TXN029720,2023-10-21,13:43:00,ONLINE,P0137,C07240,1,40.61,40.61,PayPal,Online
TXN029721,2024-06-25,19:18:00,ONLINE,P0280,C02020,1,45.21,45.21,PayPal,Online
TXN029722,2024-12-23,14:57:00,ONLINE,P0704,C07924,1,30.79,30.79,Debit Card,Online
TXN029723,2024-07-09,10:31:00,ONLINE,P0421,C09056,1,15.52,15.52,Credit Card,Online
TXN029724,2023-01-29,13:40:00,ST003,P0387,GUEST5238,1,20.1,20.1,Credit Card,Offline
TXN029725,2023-05-31,16:02:00,ST003,P0798,C01746,1,30.35,30.35,Debit Card,Offline
TXN029726,2023-08-05,16:48:00,ST001,P0539,GUEST2532,2,21.26,42.52,Debit Card,Offline
TXN029727,2024-02-28,10:54:00,ST002,P0898,C08102,2,6.46,12.92,Credit Card,Offline
TXN029728,2023-03-15,20:09:00,ST002,P0616,C07030,1,32.14,32.14,Debit Card,Offline
TXN029729,2024-06-14,13:37:00,ST005,P0391,C00930,1,42.76,42.76,Credit Card,Offline
TXN029730,2023-03-28,11:21:00,ONLINE,P0291,C09248,1,33.37,33.37,Credit Card,Online
TXN029731,2023-05-25,18:40:00,ST001,P0480,C00878,1,21.65,21.65,PayPal,Offline
TXN029732,2023-09-25,16:29:00,ST009,P0712,GUEST4774,1,9.12,9.12,Debit Card,Offline
TXN029733,2024-08-27,09:35:00,ST007,P0479,C06568,1,35.76,35.76,PayPal,Offline
TXN029734,2024-05-10,11:11:00,ONLINE,P0884,C05970,1,30.81,30.81,PayPal,Online
TXN029735,2024-01-14,16:01:00,ONLINE,P0078,C09463,1,44.53,44.53,Credit Card,Online
TXN029736,2024-10-23,15:25:00,ST008,P0336,C09655,1,21.93,21.93,Credit Card,Offline
TXN029737,2024-01-18,16:11:00,ONLINE,P0530,C01989,2,34.2,68.4,Debit Card,Online
TXN029738,2023-09-05,16:54:00,ST001,P0027,C01632,1,43.0,43.0,Cash,Offline
TXN029739,2023-10-29,18:31:00,ST003,P0621,GUEST3896,1,31.45,31.45,Credit Card,Offline
TXN029740,2024-10-06,20:32:00,ST008,P0401,C09023,2,43.29,86.58,Credit Card,Offline
TXN029741,2024-05-24,18:26:00,ST009,P0586,GUEST2208,1,24.66,24.66,Credit Card,Offline
TXN029742,2024-03-23,09:21:00,ONLINE,P0616,C08784,2,32.14,64.28,Credit Card,Online
TXN029743,2024-05-12,09:00:00,ONLINE,P0408,C01849,2,49.8,99.6,Debit Card,Online
TXN029744,2024-04-21,09:52:00,ONLINE,P0039,C03898,2,37.45,74.9,Credit Card,Online
TXN029745,2023-06-06,14:01:00,ST002,P0414,C02450,1,28.85,28.85,Credit Card,Offline
TXN029746,2023-01-11,14:27:00,ST001,P0169,C08658,3,40.23,120.69,Credit Card,Offline
TXN029747,2024-06-09,10:41:00,ST010,P0723,C03765,1,31.44,31.44,Credit Card,Offline
TXN029748,2024-12-21,13:03:00,ST008,P0529,C01723,1,45.69,45.69,PayPal,Offline
TXN029749,2023-12-26,14:56:00,ONLINE,P0533,C01891,2,31.85,63.7,Credit Card,Online
TXN029750,2024-03-03,20:12:00,ST001,P0020,C04890,1,34.58,34.58,PayPal,Offline
TXN029751,2023-05-01,18:19:00,ST008,P0823,C05649,1,8.12,8.12,PayPal,Offline
TXN029752,2023-10-09,15:25:00,ST001,P0387,C01872,3,20.1,60.3,Credit Card,Offline
TXN029753,2023-11-28,12:05:00,ST005,P0518,GUEST3879,2,18.08,36.16,PayPal,Offline
TXN029754,2024-05-23,12:47:00,ONLINE,P0457,GUEST3694,1,39.97,39.97,PayPal,Online
TXN029755,2024-09-26,20:14:00,ONLINE,P0694,GUEST9268,1,28.88,28.88,Debit Card,Online
TXN029756,2023-11-03,19:18:00,ST009,P0527,C06417,2,52.56,105.12,Cash,Offline
TXN029757,2023-10-18,12:14:00,ONLINE,P0710,C08280,1,20.21,20.21,PayPal,Online
TXN029758,2024-11-08,19:31:00,ONLINE,P0795,C02672,1,19.99,19.99,Cash,Online
TXN029759,2023-01-13,18:38:00,ST001,P0249,C06476,1,31.26,31.26,Debit Card,Offline
TXN029760,2023-11-11,12:05:00,ST009,P0449,GUEST3693,1,26.73,26.73,PayPal,Offline
TXN029761,2024-06-21,19:12:00,ST003,P0746,C05702,1,14.41,14.41,Credit Card,Offline
TXN029762,2023-06-05,13:23:00,ST001,P0495,GUEST8145,1,24.86,24.86,PayPal,Offline
TXN029763,2024-04-26,09:51:00,ONLINE,P0826,C04663,1,6.27,6.27,PayPal,Online
TXN029764,2024-09-26,13:47:00,ST010,P0244,C04724,1,13.5,13.5,Credit Card,Offline
TXN029765,2024-08-26,11:29:00,ONLINE,P0080,C08743,1,15.87,15.87,PayPal,Online
TXN029766,2023-04-05,11:01:00,ONLINE,P0792,GUEST4093,1,25.81,25.81,Cash,Online
TXN029767,2024-06-04,14:32:00,ST002,P0052,C08526,1,22.37,22.37,Credit Card,Offline
TXN029768,2023-01-12,11:18:00,ONLINE,P0249,GUEST8338,2,31.26,62.52,Debit Card,Online
TXN029769,2023-11-03,12:39:00,ST009,P0137,C05406,2,40.61,81.22,Credit Card,Offline
TXN029770,2023-09-02,11:02:00,ONLINE,P0049,C08097,2,29.25,58.5,Debit Card,Online
TXN029771,2024-12-01,11:43:00,ST009,P0080,C05795,3,17.86,53.58,PayPal,Offline
TXN029772,2023-01-24,11:08:00,ST010,P0123,GUEST2382,1,11.26,11.26,Debit Card,Offline
TXN029773,2023-07-16,18:58:00,ST003,P0724,C08203,1,26.7,26.7,PayPal,Offline
TXN029774,2023-08-20,13:58:00,ST008,P0700,GUEST1708,3,24.66,73.98,Debit Card,Offline
TXN029775,2023-06-30,20:37:00,ONLINE,P0061,C06926,1,38.65,38.65,Credit Card,Online
TXN029776,2023-02-20,17:06:00,ONLINE,P0046,C08242,1,15.95,15.95,Credit Card,Online
TXN029777,2023-11-23,19:18:00,ST006,P0886,C08462,1,21.08,21.08,Credit Card,Offline
TXN029778,2023-10-26,17:56:00,ONLINE,P0488,C09631,1,16.25,16.25,PayPal,Online
TXN029779,2024-08-10,19:34:00,ST004,P0259,GUEST7948,1,30.06,30.06,Credit Card,Offline
TXN029780,2024-08-08,11:43:00,ST008,P0155,C01553,2,30.59,61.18,Debit Card,Offline
TXN029781,2024-07-05,12:54:00,ST004,P0353,C07686,1,17.53,17.53,Credit Card,Offline
TXN029782,2024-12-20,19:50:00,ST005,P0652,C01471,1,9.4,9.4,Credit Card,Offline
TXN029783,2024-07-30,10:03:00,ST009,P0686,C04907,3,34.23,102.69,Credit Card,Offline
TXN029784,2023-12-19,12:22:00,ONLINE,P0501,C08409,1,22.41,22.41,Credit Card,Online
TXN029785,2023-01-31,16:16:00,ONLINE,P0581,C04552,1,30.3,30.3,Credit Card,Online
TXN029786,2024-03-02,20:12:00,ST001,P0066,C00481,2,25.77,51.54,PayPal,Offline
TXN029787,2024-07-14,14:45:00,ONLINE,P0678,GUEST6005,1,21.14,21.14,Credit Card,Online
TXN029788,2023-11-30,15:02:00,ST005,P0684,C07220,1,27.33,27.33,Credit Card,Offline
TXN029789,2023-08-19,17:26:00,ST002,P0089,GUEST3216,1,27.84,27.84,Debit Card,Offline
TXN029790,2023-07-11,13:16:00,ST007,P0137,C07367,3,40.61,121.83,Debit Card,Offline
TXN029791,2023-09-20,15:55:00,ST010,P0030,C00476,1,13.49,13.49,PayPal,Offline
TXN029792,2024-08-18,14:26:00,ONLINE,P0701,C07680,1,12.51,12.51,Credit Card,Online
TXN029793,2024-11-03,12:37:00,ST006,P0123,GUEST1449,2,12.51,25.02,Debit Card,Offline
TXN029794,2024-11-30,17:22:00,ST004,P0481,C00188,3,18.31,54.93,Credit Card,Offline
TXN029795,2024-11-04,10:24:00,ST009,P0846,C07908,1,11.12,11.12,PayPal,Offline
TXN029796,2023-11-30,19:52:00,ONLINE,P0603,GUEST8836,3,21.19,63.57,Credit Card,Online
TXN029797,2024-02-06,13:17:00,ST010,P0017,C00287,3,14.15,42.45,PayPal,Offline
TXN029798,2023-07-01,16:38:00,ST008,P0420,GUEST4030,1,38.22,38.22,Debit Card,Offline
TXN029799,2024-05-03,19:59:00,ONLINE,P0059,C01322,2,26.96,53.92,Debit Card,Online
TXN029800,2023-02-19,15:47:00,ST001,P0543,C05199,1,52.79,52.79,Debit Card,Offline
TXN029801,2023-01-18,10:21:00,ST006,P0333,GUEST1091,1,13.35,13.35,Debit Card,Offline
TXN029802,2024-06-11,15:46:00,ONLINE,P0402,C02787,1,38.05,38.05,Credit Card,Online
TXN029803,2023-04-25,17:10:00,ONLINE,P0709,C04679,1,9.06,9.06,Debit Card,Online
TXN029804,2023-08-18,14:07:00,ONLINE,P0036,C06864,1,37.48,37.48,PayPal,Online
TXN029805,2023-07-04,14:25:00,ST005,P0186,C06107,1,15.33,15.33,Credit Card,Offline
TXN029806,2024-05-15,15:48:00,ONLINE,P0672,C06820,1,31.44,31.44,PayPal,Online
TXN029807,2023-04-21,15:48:00,ST001,P0400,C03118,2,42.87,85.74,PayPal,Offline
TXN029808,2024-04-08,16:14:00,ONLINE,P0411,C09633,1,47.11,47.11,Credit Card,Online
TXN029809,2024-02-29,12:36:00,ST005,P0510,C06397,2,51.62,103.24,Cash,Offline
TXN029810,2023-05-08,14:30:00,ONLINE,P0713,GUEST8850,3,34.64,103.92,Credit Card,Online
TXN029811,2024-10-04,20:38:00,ST009,P0866,C09552,3,15.72,47.16,Debit Card,Offline
TXN029812,2023-02-16,11:14:00,ST005,P0530,C02942,1,34.2,34.2,PayPal,Offline
TXN029813,2024-04-23,14:18:00,ONLINE,P0194,C08962,3,21.31,63.93,Credit Card,Online
TXN029814,2023-05-21,18:44:00,ST003,P0647,C07677,3,23.32,69.96,Credit Card,Offline
TXN029815,2024-03-20,09:57:00,ONLINE,P0272,GUEST1163,2,24.15,48.3,Credit Card,Online
TXN029816,2024-04-06,19:33:00,ONLINE,P0181,C09275,2,24.81,49.62,PayPal,Online
TXN029817,2023-02-02,11:37:00,ST005,P0241,C02212,1,32.77,32.77,PayPal,Offline
TXN029818,2024-08-05,20:56:00,ONLINE,P0015,C02681,3,31.55,94.65,Debit Card,Online
TXN029819,2024-08-01,13:46:00,ST008,P0369,C02881,3,30.7,92.1,PayPal,Offline
TXN029820,2024-01-27,18:43:00,ST005,P0824,C09092,2,9.47,18.94,Credit Card,Offline
TXN029821,2024-06-20,13:51:00,ST001,P0625,C09484,1,32.86,32.86,Credit Card,Offline
TXN029822,2024-07-14,13:47:00,ST007,P0157,C02548,1,12.84,12.84,Credit Card,Offline
TXN029823,2023-07-18,20:07:00,ONLINE,P0442,C05344,2,15.79,31.58,Credit Card,Online
TXN029824,2023-02-14,20:02:00,ONLINE,P0251,C02572,1,42.93,42.93,Cash,Online
TXN029825,2024-08-12,19:04:00,ONLINE,P0257,GUEST3719,1,52.31,52.31,Credit Card,Online
TXN029826,2023-11-16,18:51:00,ONLINE,P0714,C02867,1,8.13,8.13,Credit Card,Online
TXN029827,2023-07-31,19:23:00,ST008,P0703,C00542,1,25.92,25.92,Credit Card,Offline
TXN029828,2024-01-21,10:50:00,ONLINE,P0725,C07197,1,33.5,33.5,PayPal,Online
TXN029829,2024-12-11,12:54:00,ST006,P0531,GUEST1678,1,49.95,49.95,Cash,Offline
TXN029830,2024-07-05,12:41:00,ST005,P0390,C08935,3,43.8,131.4,PayPal,Offline
TXN029831,2023-09-10,11:05:00,ONLINE,P0079,C00529,2,34.18,68.36,Debit Card,Online
TXN029832,2023-09-08,16:35:00,ONLINE,P0804,C09942,1,7.37,7.37,Cash,Online
TXN029833,2024-12-30,17:55:00,ONLINE,P0594,C07325,1,26.57,26.57,Debit Card,Online
TXN029834,2023-03-11,11:29:00,ONLINE,P0095,GUEST3675,3,17.69,53.07,Credit Card,Online
TXN029835,2023-04-26,17:05:00,ONLINE,P0337,C09783,1,12.75,12.75,Credit Card,Online
TXN029836,2023-02-22,19:45:00,ONLINE,P0107,C03396,1,33.51,33.51,Debit Card,Online
TXN029837,2024-02-15,15:31:00,ONLINE,P0257,GUEST3754,1,52.31,52.31,Credit Card,Online
TXN029838,2024-01-31,11:47:00,ST008,P0693,C09506,2,25.73,51.46,Credit Card,Offline
TXN029839,2023-05-17,18:21:00,ST009,P0543,GUEST1400,1,52.79,52.79,Credit Card,Offline
TXN029840,2024-11-13,11:05:00,ONLINE,P0344,C04400,1,37.86,37.86,Cash,Online
TXN029841,2024-12-04,13:45:00,ST002,P0737,C02892,1,31.72,31.72,Debit Card,Offline
TXN029842,2024-10-18,14:50:00,ST007,P0562,C03537,2,31.28,62.56,Credit Card,Offline
TXN029843,2024-08-20,18:52:00,ST008,P0679,GUEST5055,2,22.62,45.24,Credit Card,Offline
TXN029844,2024-05-16,19:11:00,ST002,P0641,GUEST5985,1,24.69,24.69,Cash,Offline
TXN029845,2024-06-20,17:44:00,ST001,P0058,C04112,2,19.74,39.48,Debit Card,Offline
TXN029846,2024-02-12,14:59:00,ST009,P0504,C07078,1,42.69,42.69,Credit Card,Offline
TXN029847,2023-08-30,17:27:00,ONLINE,P0130,C04130,2,18.49,36.98,Credit Card,Online
TXN029848,2024-01-01,17:53:00,ONLINE,P0242,C00894,1,16.2,16.2,Debit Card,Online
TXN029849,2024-01-22,19:39:00,ST002,P0619,C04734,2,31.34,62.68,Debit Card,Offline
TXN029850,2024-10-10,19:32:00,ST006,P0067,C01510,1,15.96,15.96,Credit Card,Offline
TXN029851,2024-03-21,12:43:00,ONLINE,P0319,GUEST6130,1,36.3,36.3,Debit Card,Online
TXN029852,2023-05-30,17:17:00,ST008,P0606,C09300,1,19.51,19.51,PayPal,Offline
TXN029853,2023-04-26,14:30:00,ST004,P0071,C03631,1,43.76,43.76,Debit Card,Offline
TXN029854,2024-04-17,13:56:00,ST001,P0600,C06720,1,28.24,28.24,Debit Card,Offline
TXN029855,2023-04-24,15:54:00,ST002,P0434,C04501,1,19.09,19.09,Credit Card,Offline
TXN029856,2023-12-03,13:14:00,ST004,P0785,C06894,1,26.84,26.84,Credit Card,Offline
TXN029857,2024-05-01,11:01:00,ST009,P0666,C04315,1,22.99,22.99,Debit Card,Offline
TXN029858,2024-08-16,14:53:00,ST006,P0177,C04737,1,33.74,33.74,Credit Card,Offline
TXN029859,2024-05-16,09:29:00,ONLINE,P0320,GUEST6824,3,25.77,77.31,Debit Card,Online
TXN029860,2024-05-23,16:10:00,ONLINE,P0234,C03432,3,21.43,64.29,PayPal,Online
TXN029861,2023-02-01,15:25:00,ONLINE,P0782,C05711,1,32.32,32.32,Credit Card,Online
TXN029862,2024-11-26,12:21:00,ONLINE,P0746,C05297,2,14.41,28.82,PayPal,Online
TXN029863,2023-04-11,18:50:00,ST004,P0492,C00060,1,19.26,19.26,Debit Card,Offline
TXN029864,2024-01-20,14:31:00,ONLINE,P0174,GUEST9869,1,32.96,32.96,Cash,Online
TXN029865,2024-08-11,10:55:00,ONLINE,P0124,C07115,1,26.13,26.13,PayPal,Online
TXN029866,2023-03-15,11:04:00,ST005,P0613,C01832,1,19.33,19.33,PayPal,Offline
TXN029867,2023-02-01,09:59:00,ST007,P0257,C08900,2,52.31,104.62,Credit Card,Offline
TXN029868,2024-09-28,16:41:00,ST008,P0174,C08039,1,26.37,26.37,PayPal,Offline
TXN029869,2024-05-23,14:15:00,ST008,P0253,C00146,1,29.67,29.67,Debit Card,Offline
TXN029870,2024-12-24,15:59:00,ST006,P0084,C04523,1,22.59,22.59,Credit Card,Offline
TXN029871,2023-12-13,20:26:00,ST010,P0587,GUEST8390,2,25.06,50.12,Credit Card,Offline
TXN029872,2023-02-12,11:18:00,ST007,P0375,C04667,1,51.26,51.26,PayPal,Offline
TXN029873,2023-07-31,16:43:00,ONLINE,P0425,C08080,2,35.09,70.18,Debit Card,Online
TXN029874,2024-07-11,15:24:00,ONLINE,P0588,C01876,1,25.12,25.12,PayPal,Online
TXN029875,2023-05-30,09:31:00,ST007,P0796,C06933,1,29.24,29.24,Debit Card,Offline
TXN029876,2024-02-26,19:15:00,ST010,P0289,C06189,1,20.88,20.88,Credit Card,Offline
TXN029877,2023-08-01,17:12:00,ONLINE,P0692,C05490,1,34.17,34.17,Debit Card,Online
TXN029878,2023-01-27,20:12:00,ONLINE,P0357,C09697,1,33.86,33.86,Debit Card,Online
TXN029879,2024-04-02,19:51:00,ONLINE,P0886,C05406,3,21.08,63.24,Credit Card,Online
TXN029880,2023-12-24,19:32:00,ONLINE,P0428,C09316,1,23.21,23.21,Debit Card,Online
TXN029881,2024-10-28,09:09:00,ST005,P0402,C08728,1,38.05,38.05,Debit Card,Offline
TXN029882,2024-10-01,17:45:00,ONLINE,P0735,C09350,2,31.51,63.02,Credit Card,Online
TXN029883,2024-01-29,14:14:00,ST008,P0032,C04795,1,39.35,39.35,Credit Card,Offline
TXN029884,2024-05-31,14:06:00,ST005,P0596,GUEST6906,1,9.82,9.82,Credit Card,Offline
TXN029885,2024-09-09,19:41:00,ONLINE,P0565,C06189,1,18.06,18.06,PayPal,Online
TXN029886,2024-03-22,17:18:00,ONLINE,P0222,C00534,1,24.35,24.35,Debit Card,Online
TXN029887,2023-05-26,14:26:00,ST010,P0271,C07757,2,53.16,106.32,Debit Card,Offline
TXN029888,2023-04-12,10:40:00,ST001,P0312,C03474,1,29.82,29.82,Cash,Offline
TXN029889,2024-09-10,09:46:00,ST006,P0592,GUEST4847,1,25.08,25.08,Cash,Offline
TXN029890,2024-10-09,11:09:00,ONLINE,P0064,C04249,3,38.99,116.97,PayPal,Online
TXN029891,2024-01-26,18:18:00,ONLINE,P0493,C04046,2,44.13,88.26,Credit Card,Online
TXN029892,2024-12-15,11:01:00,ONLINE,P0429,C02481,1,14.81,14.81,Credit Card,Online
TXN029893,2024-08-05,13:46:00,ONLINE,P0229,C08005,1,12.37,12.37,Credit Card,Online
TXN029894,2024-04-17,09:45:00,ONLINE,P0339,C00789,1,19.48,19.48,Cash,Online
TXN029895,2023-08-14,18:24:00,ONLINE,P0282,C07715,2,20.45,40.9,Credit Card,Online
TXN029896,2023-09-20,09:12:00,ST005,P0313,C04483,1,39.73,39.73,Credit Card,Offline
TXN029897,2024-03-20,20:33:00,ONLINE,P0154,GUEST8560,1,29.04,29.04,Credit Card,Online
TXN029898,2024-07-13,19:56:00,ST007,P0509,C08866,1,22.22,22.22,Debit Card,Offline
TXN029899,2023-08-10,19:24:00,ONLINE,P0177,C00724,1,33.74,33.74,Credit Card,Online
TXN029900,2023-04-30,19:20:00,ST002,P0675,C06011,1,20.8,20.8,Credit Card,Offline
TXN029901,2024-05-25,14:26:00,ONLINE,P0144,C09246,1,27.36,27.36,Credit Card,Online
TXN029902,2023-08-07,20:36:00,ST009,P0533,C07023,1,31.85,31.85,Debit Card,Offline
TXN029903,2024-04-05,12:24:00,ONLINE,P0793,C05569,1,39.57,39.57,Debit Card,Online
TXN029904,2023-09-21,17:46:00,ST003,P0129,C09917,1,42.89,42.89,Credit Card,Offline
TXN029905,2024-08-15,10:30:00,ST008,P0393,C01380,1,22.26,22.26,Credit Card,Offline
TXN029906,2023-10-03,18:47:00,ONLINE,P0663,C04711,3,34.35,103.05,Debit Card,Online
TXN029907,2023-11-12,16:23:00,ONLINE,P0341,C09290,3,47.68,143.04,Debit Card,Online
TXN029908,2024-05-26,11:13:00,ST005,P0622,C00858,1,28.81,28.81,PayPal,Offline
TXN029909,2024-10-13,17:41:00,ST009,P0772,C08308,1,24.86,24.86,PayPal,Offline
TXN029910,2024-01-03,15:11:00,ST005,P0573,C00163,1,15.21,15.21,Cash,Offline
TXN029911,2024-05-06,20:50:00,ST009,P0452,C04077,1,22.26,22.26,Debit Card,Offline
TXN029912,2024-03-10,15:37:00,ST007,P0363,C06387,1,37.98,37.98,Credit Card,Offline
TXN029913,2023-07-24,14:36:00,ST009,P0639,C03590,1,14.54,14.54,Credit Card,Offline
TXN029914,2023-05-23,19:01:00,ST005,P0638,C07181,1,20.97,20.97,PayPal,Offline
TXN029915,2024-05-24,15:19:00,ST006,P0480,C05926,1,19.48,19.48,Credit Card,Offline
TXN029916,2024-04-17,11:19:00,ST005,P0451,C07800,1,23.32,23.32,Debit Card,Offline
TXN029917,2023-12-01,17:21:00,ST004,P0856,C03953,1,10.32,10.32,Credit Card,Offline
TXN029918,2024-05-08,10:03:00,ST006,P0819,C02418,1,18.98,18.98,Credit Card,Offline
TXN029919,2023-12-18,19:42:00,ONLINE,P0010,C03618,2,26.25,52.5,Credit Card,Online
TXN029920,2024-02-10,20:38:00,ST003,P0553,C00367,2,34.86,69.72,PayPal,Offline
TXN029921,2023-04-07,14:32:00,ONLINE,P0583,C08802,2,11.11,22.22,Credit Card,Online
TXN029922,2023-11-02,17:13:00,ST009,P0043,C03348,2,22.26,44.52,Credit Card,Offline
TXN029923,2024-01-17,17:51:00,ST003,P0332,C04973,3,39.23,117.69,Credit Card,Offline
TXN029924,2024-12-04,14:54:00,ONLINE,P0313,C00572,1,39.73,39.73,Cash,Online
TXN029925,2024-03-18,14:03:00,ST001,P0193,C02836,1,36.26,36.26,PayPal,Offline
TXN029926,2024-09-11,09:02:00,ST003,P0309,GUEST6914,1,17.44,17.44,Cash,Offline
TXN029927,2024-11-13,18:29:00,ST008,P0050,C09512,1,11.56,11.56,PayPal,Offline
TXN029928,2024-05-28,12:23:00,ONLINE,P0607,GUEST5403,1,12.42,12.42,Debit Card,Online
TXN029929,2024-02-22,18:12:00,ST005,P0143,C08740,2,31.08,62.16,Cash,Offline
TXN029930,2024-11-21,20:43:00,ONLINE,P0357,C02328,1,30.47,30.47,Debit Card,Online
TXN029931,2024-07-25,14:51:00,ONLINE,P0549,GUEST7428,1,23.82,23.82,Debit Card,Online
TXN029932,2023-01-03,12:31:00,ST010,P0453,C03310,1,31.86,31.86,Debit Card,Offline
TXN029933,2024-03-31,15:02:00,ST006,P0195,C09927,1,36.77,36.77,Credit Card,Offline
TXN029934,2023-05-20,18:08:00,ONLINE,P0867,C03754,1,23.45,23.45,Credit Card,Online
TXN029935,2023-03-23,11:12:00,ONLINE,P0067,C02349,1,15.96,15.96,Debit Card,Online
TXN029936,2024-09-10,19:49:00,ST010,P0742,C09141,1,22.7,22.7,Debit Card,Offline
TXN029937,2024-06-25,10:03:00,ST001,P0057,GUEST1222,2,42.68,85.36,PayPal,Offline
TXN029938,2023-09-21,13:13:00,ONLINE,P0340,C04597,1,48.4,48.4,Cash,Online
TXN029939,2023-05-31,10:58:00,ST009,P0527,C06760,1,52.56,52.56,PayPal,Offline
TXN029940,2023-01-08,19:35:00,ONLINE,P0130,C00675,1,18.49,18.49,Debit Card,Online
TXN029941,2024-01-21,19:43:00,ST008,P0334,C02264,1,24.84,24.84,Debit Card,Offline
TXN029942,2024-03-27,14:03:00,ONLINE,P0486,C04178,1,41.55,41.55,Debit Card,Online
TXN029943,2024-11-29,10:40:00,ONLINE,P0028,C00695,1,31.73,31.73,Debit Card,Online
TXN029944,2023-01-15,20:12:00,ONLINE,P0138,C07857,1,28.87,28.87,Credit Card,Online
TXN029945,2023-04-03,10:37:00,ST005,P0530,C09130,2,34.2,68.4,Debit Card,Offline
TXN029946,2023-10-14,14:40:00,ST003,P0327,C02490,1,38.47,38.47,Credit Card,Offline
TXN029947,2024-09-24,15:47:00,ST009,P0225,GUEST3647,1,24.42,24.42,PayPal,Offline
TXN029948,2023-08-16,15:44:00,ONLINE,P0287,C03524,1,30.86,30.86,Credit Card,Online
TXN029949,2024-01-17,16:30:00,ONLINE,P0191,GUEST6992,1,15.9,15.9,PayPal,Online
TXN029950,2023-02-14,17:48:00,ONLINE,P0815,C00519,2,8.38,16.76,PayPal,Online
TXN029951,2023-06-05,19:46:00,ONLINE,P0447,C07657,3,43.39,130.17,PayPal,Online
TXN029952,2024-11-25,17:57:00,ONLINE,P0279,C00871,2,20.36,40.72,Credit Card,Online
TXN029953,2024-02-02,18:55:00,ONLINE,P0401,C01081,2,43.29,86.58,Debit Card,Online
TXN029954,2024-05-26,17:10:00,ONLINE,P0461,C00513,1,49.74,49.74,PayPal,Online
TXN029955,2023-11-17,15:19:00,ONLINE,P0159,C02419,1,25.5,25.5,Credit Card,Online
TXN029956,2023-10-17,18:11:00,ONLINE,P0748,C08474,1,21.86,21.86,Credit Card,Online
TXN029957,2023-03-06,20:51:00,ONLINE,P0292,C08718,1,34.7,34.7,Credit Card,Online
TXN029958,2024-04-01,16:01:00,ONLINE,P0173,GUEST7586,1,25.15,25.15,PayPal,Online
TXN029959,2024-11-15,16:05:00,ST010,P0414,C04391,1,28.85,28.85,Debit Card,Offline
TXN029960,2024-07-08,15:54:00,ST004,P0064,C03458,2,38.99,77.98,Cash,Offline
TXN029961,2024-10-08,12:30:00,ST007,P0579,GUEST9718,2,12.28,24.56,Credit Card,Offline
TXN029962,2023-10-07,13:49:00,ONLINE,P0294,C02833,2,12.62,25.24,Credit Card,Online
TXN029963,2024-12-03,19:15:00,ST002,P0484,C04436,1,43.76,43.76,Debit Card,Offline
TXN029964,2024-01-12,13:53:00,ONLINE,P0354,C04632,1,25.1,25.1,Debit Card,Online
TXN029965,2024-04-12,15:11:00,ONLINE,P0317,C02125,1,35.47,35.47,Debit Card,Online
TXN029966,2023-01-25,14:16:00,ONLINE,P0081,C01805,1,24.14,24.14,Credit Card,Online
TXN029967,2023-04-29,10:04:00,ST001,P0603,C01492,1,21.19,21.19,Credit Card,Offline
