CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Segment,City,State,Age,Gender,CLV,TotalSpend,PurchaseCount
C05923,39,10,383.39,5,5,5,15,555,Champions,Chicago,IL,46,Female,893.24,383.39,10
C05924,74,7,296.73,4,5,5,14,455,Champions,Dallas,TX,27,Male,987.6,296.73,7
C05925,82,2,138.66,4,1,3,8,413,Recent Customers,Austin,TX,25,Male,202.17,138.66,2
C05926,92,3,119.92,3,2,2,7,322,Promising,Los Angeles,CA,32,Male,391.94,119.92,3
C05927,211,4,191.29,2,3,4,9,234,Need Attention,Denver,CO,28,Female,311.68,191.29,4
C05928,109,7,255.57999999999998,3,5,5,13,355,Loyal Customers,Houston,TX,41,Female,261.79,255.57999999999998,7
C05929,53,3,143.21,4,2,3,9,423,Potential Loyalists,Houston,TX,29,Female,385.32,143.21,3
C05930,45,3,116.82999999999998,4,2,2,8,422,Potential Loyalists,Boston,MA,32,Male,117.9,116.82999999999998,3
C05931,4,5,188.61,5,4,4,13,544,Champions,San Diego,CA,26,Male,351.82,188.61,5
C05932,7,11,438.33,5,5,5,15,555,Champions,Columbus,OH,44,Female,2296.62,438.33,11
C05933,134,5,186.62,3,4,4,11,344,Loyal Customers,Los Angeles,CA,28,Male,553.73,186.62,5
C05934,8,3,109.9,5,2,2,9,522,Potential Loyalists,Houston,TX,38,Male,126.4,109.9,3
C05935,83,2,67.27,4,1,1,6,411,Recent Customers,Boston,MA,45,Male,172.94,67.27,2
C05936,95,4,77.63,3,3,1,7,331,Need Attention,San Francisco,CA,43,Female,253.02,77.63,4
C05937,69,3,110.18,4,2,2,8,422,Potential Loyalists,Chicago,IL,27,Female,705.6,110.18,3
C05938,30,4,225.2,5,3,4,12,534,Potential Loyalists,Columbus,OH,46,Female,291.83,225.2,4
C05939,172,6,358.84000000000003,2,5,5,12,255,Need Attention,Chicago,IL,41,Male,502.5,358.84000000000003,6
C05940,42,6,207.31,4,5,4,13,454,Champions,Seattle,WA,34,Male,391.37,207.31,6
C05941,101,6,302.05,3,5,5,13,355,Loyal Customers,Columbus,OH,46,Female,955.88,302.05,6
C05942,39,3,88.63,5,2,2,9,522,Potential Loyalists,New York,NY,29,Male,90.86,88.63,3
C05943,28,4,179.89000000000001,5,3,4,12,534,Potential Loyalists,Columbus,OH,39,Female,249.01,179.89000000000001,4
C05944,29,6,217.77,5,5,4,14,554,Champions,Los Angeles,CA,23,Male,1528.79,217.77,6
C05945,275,6,186.54,1,5,4,10,154,At Risk,San Jose,CA,44,Female,200.65,186.54,6
C05946,302,1,38.88,1,1,1,3,111,Lost,San Francisco,CA,26,Female,40.58,38.88,1
C05947,137,2,137.8,3,1,3,7,313,Lost,Columbus,OH,39,Female,338.32,137.8,2
C05948,62,6,229.39,4,5,4,13,454,Champions,Miami,FL,27,Male,279.39,229.39,6
C05949,19,6,290.48,5,5,5,15,555,Champions,Denver,CO,22,Male,524.84,290.48,6
C05950,211,4,169.13,2,3,3,8,233,Need Attention,Dallas,TX,42,Female,205.08,169.13,4
C05951,258,4,132.06,2,3,3,8,233,Need Attention,San Antonio,TX,28,Female,408.55,132.06,4
C05952,253,3,77.64,2,2,1,5,221,Need Attention,Los Angeles,CA,33,Male,126.14,77.64,3
C05953,17,4,124.03,5,3,2,10,532,Potential Loyalists,San Jose,CA,34,Male,585.45,124.03,4
C05954,282,2,82.4,1,1,2,4,112,Hibernating,San Jose,CA,28,Male,91.88,82.4,2
C05955,337,1,94.52,1,1,2,4,112,Hibernating,Austin,TX,45,Female,924.1,94.52,1
C05956,54,10,422.43,4,5,5,14,455,Champions,Los Angeles,CA,37,Male,1295.6,422.43,10
C05957,74,4,229.78,4,3,4,11,434,Potential Loyalists,San Diego,CA,33,Female,519.81,229.78,4
C05958,48,4,226.93,4,3,4,11,434,Potential Loyalists,Phoenix,AZ,24,Female,587.42,226.93,4
C05959,119,6,232.1,3,5,5,13,355,Loyal Customers,Indianapolis,IN,46,Female,920.75,232.1,6
C05960,10,8,330.1,5,5,5,15,555,Champions,Charlotte,NC,37,Female,545.98,330.1,8
C05961,209,2,46.129999999999995,2,1,1,4,211,Lost,San Antonio,TX,37,Female,86.62,46.129999999999995,2
C05962,478,1,105.12,1,1,2,4,112,Hibernating,San Antonio,TX,39,Male,242.84,105.12,1
C05963,105,4,186.89,3,3,4,10,334,Promising,Boston,MA,42,Male,325.85,186.89,4
C05964,56,5,291.19,4,4,5,13,445,Champions,Charlotte,NC,23,Female,368.63,291.19,5
C05965,4,4,170.35,5,3,3,11,533,Potential Loyalists,Dallas,TX,32,Female,242.58,170.35,4
C05966,134,4,223.0,3,3,4,10,334,Promising,Miami,FL,47,Female,716.09,223.0,4
C05967,424,3,77.87,1,2,1,4,121,Lost,Dallas,TX,39,Male,87.11,77.87,3
C05968,31,4,158.38,5,3,3,11,533,Potential Loyalists,Fort Worth,TX,31,Male,582.04,158.38,4
C05969,18,5,165.56,5,4,3,12,543,Loyal Customers,Houston,TX,37,Female,245.3,165.56,5
C05970,40,8,294.9,5,5,5,15,555,Champions,San Antonio,TX,40,Male,1933.49,294.9,8
C05971,614,1,32.33,1,1,1,3,111,Lost,Austin,TX,43,Female,41.6,32.33,1
C05973,412,3,224.37,1,2,4,7,124,Cannot Lose Them,Denver,CO,36,Male,270.58,224.37,3
C05974,593,1,31.28,1,1,1,3,111,Lost,Dallas,TX,35,Male,32.19,31.28,1
C05975,25,4,150.98,5,3,3,11,533,Potential Loyalists,San Francisco,CA,26,Male,152.07,150.98,4
C05976,481,2,55.879999999999995,1,1,1,3,111,Lost,Chicago,IL,33,Male,198.02,55.879999999999995,2
C05977,363,5,143.26,1,4,3,8,143,At Risk,Dallas,TX,23,Female,173.32,143.26,5
C05978,321,4,94.48,1,3,2,6,132,At Risk,Jacksonville,FL,32,Male,288.18,94.48,4
C05979,100,3,63.07,3,2,1,6,321,Need Attention,San Jose,CA,46,Male,507.73,63.07,3
C05980,110,5,119.49000000000001,3,4,2,9,342,Promising,Denver,CO,35,Female,325.5,119.49000000000001,5
C05981,68,4,152.76,4,3,3,10,433,Potential Loyalists,Indianapolis,IN,47,Male,306.92,152.76,4
C05982,209,3,105.64,2,2,2,6,222,Need Attention,Houston,TX,23,Male,367.19,105.64,3
C05983,44,6,184.12,4,5,4,13,454,Champions,New York,NY,30,Male,1362.39,184.12,6
C05984,544,1,13.71,1,1,1,3,111,Lost,Charlotte,NC,24,Male,47.36,13.71,1
C05985,572,1,90.42,1,1,2,4,112,Hibernating,Fort Worth,TX,44,Female,100.31,90.42,1
C05986,107,6,235.45,3,5,5,13,355,Loyal Customers,Seattle,WA,22,Female,667.89,235.45,6
C05987,390,2,35.81,1,1,1,3,111,Lost,San Jose,CA,35,Female,73.96,35.81,2
C05988,245,3,99.31,2,2,2,6,222,Need Attention,Columbus,OH,30,Male,130.69,99.31,3
C05989,278,5,188.81,1,4,4,9,144,At Risk,San Jose,CA,48,Female,262.36,188.81,5
C05990,40,4,180.35999999999999,5,3,4,12,534,Potential Loyalists,Denver,CO,35,Female,369.84,180.35999999999999,4
C05991,449,1,10.2,1,1,1,3,111,Lost,Houston,TX,36,Female,19.22,10.2,1
C05992,7,2,25.22,5,1,1,7,511,Recent Customers,San Diego,CA,32,Female,29.54,25.22,2
C05993,52,4,177.69,4,3,4,11,434,Potential Loyalists,San Jose,CA,31,Male,463.24,177.69,4
C05994,77,4,135.45,4,3,3,10,433,Potential Loyalists,San Diego,CA,31,Female,154.81,135.45,4
C05995,155,4,222.98999999999998,3,3,4,10,334,Promising,Denver,CO,37,Female,522.88,222.98999999999998,4
C05996,97,7,219.19,3,5,4,12,354,Loyal Customers,San Antonio,TX,46,Male,544.2,219.19,7
C05997,39,4,139.14,5,3,3,11,533,Potential Loyalists,Houston,TX,36,Female,558.01,139.14,4
C05998,11,3,81.64,5,2,2,9,522,Potential Loyalists,Denver,CO,26,Female,175.95,81.64,3
C05999,293,2,33.5,1,1,1,3,111,Lost,San Jose,CA,22,Female,59.45,33.5,2
C06000,152,3,110.96,3,2,2,7,322,Promising,Houston,TX,43,Male,843.83,110.96,3
C06001,28,3,75.74,5,2,1,8,521,Recent Customers,Columbus,OH,31,Male,268.43,75.74,3
C06002,28,2,192.14,5,1,4,10,514,Recent Customers,Dallas,TX,33,Female,1393.33,192.14,2
C06003,204,3,72.93,2,2,1,5,221,Need Attention,Indianapolis,IN,25,Male,276.33,72.93,3
C06004,190,2,41.5,2,1,1,4,211,Lost,Chicago,IL,48,Female,258.2,41.5,2
C06005,558,1,87.28,1,1,2,4,112,Hibernating,Dallas,TX,46,Female,112.7,87.28,1
C06006,24,5,237.55,5,4,5,14,545,Champions,Jacksonville,FL,34,Female,1398.48,237.55,5
C06007,119,4,276.79,3,3,5,11,335,Promising,Austin,TX,34,Male,344.43,276.79,4
C06008,133,4,129.22,3,3,3,9,333,Promising,Phoenix,AZ,25,Male,159.86,129.22,4
C06009,99,5,95.48,3,4,2,9,342,Promising,Houston,TX,24,Male,236.06,95.48,5
C06010,35,8,259.17,5,5,5,15,555,Champions,Phoenix,AZ,34,Male,266.0,259.17,8
C06011,586,5,178.22,1,4,4,9,144,At Risk,Fort Worth,TX,40,Male,453.79,178.22,5
C06012,87,1,43.8,4,1,1,6,411,Recent Customers,Phoenix,AZ,24,Female,52.42,43.8,1
C06013,193,2,26.8,2,1,1,4,211,Lost,Columbus,OH,36,Male,100.16,26.8,2
C06014,202,6,207.13,2,5,4,11,254,Need Attention,Seattle,WA,43,Male,275.24,207.13,6
C06015,309,7,255.46,1,5,5,11,155,At Risk,Houston,TX,35,Male,1151.01,255.46,7
C06016,2,5,134.35,5,4,3,12,543,Loyal Customers,Boston,MA,44,Female,287.89,134.35,5
C06018,60,2,59.73,4,1,1,6,411,Recent Customers,Austin,TX,36,Female,74.23,59.73,2
C06019,178,5,159.96,2,4,3,9,243,Need Attention,Indianapolis,IN,45,Female,181.5,159.96,5
C06020,120,3,94.42,3,2,2,7,322,Promising,Dallas,TX,41,Female,461.51,94.42,3
C06021,74,5,124.96,4,4,3,11,443,Loyal Customers,San Antonio,TX,28,Female,142.67,124.96,5
C06022,185,5,188.37,2,4,4,10,244,Need Attention,San Diego,CA,33,Male,824.97,188.37,5
C06023,7,4,141.16,5,3,3,11,533,Potential Loyalists,Miami,FL,42,Male,205.0,141.16,4
C06024,209,2,138.38,2,1,3,6,213,Hibernating,Austin,TX,47,Female,142.01,138.38,2
C06025,151,3,114.02000000000001,3,2,2,7,322,Promising,Indianapolis,IN,40,Female,124.24,114.02000000000001,3
C06026,137,6,283.98,3,5,5,13,355,Loyal Customers,Dallas,TX,47,Female,1079.72,283.98,6
C06027,20,3,103.92,5,2,2,9,522,Potential Loyalists,Philadelphia,PA,44,Female,140.83,103.92,3
C06028,212,4,261.76,2,3,5,10,235,Need Attention,Dallas,TX,46,Female,356.95,261.76,4
C06029,38,5,174.91,5,4,4,13,544,Champions,Denver,CO,23,Female,226.91,174.91,5
C06030,527,2,117.29,1,1,2,4,112,Hibernating,Los Angeles,CA,22,Female,197.57,117.29,2
C06031,100,2,33.79,3,1,1,5,311,Lost,Phoenix,AZ,31,Female,53.18,33.79,2
C06032,355,4,198.79999999999998,1,3,4,8,134,At Risk,San Francisco,CA,47,Female,301.09,198.79999999999998,4
C06033,2,5,152.4,5,4,3,12,543,Loyal Customers,San Francisco,CA,29,Female,341.96,152.4,5
C06034,153,6,164.89000000000001,3,5,3,11,353,Loyal Customers,Miami,FL,34,Male,663.76,164.89000000000001,6
C06035,16,8,296.96999999999997,5,5,5,15,555,Champions,Houston,TX,30,Male,303.05,296.96999999999997,8
C06036,142,3,121.83,3,2,2,7,322,Promising,Dallas,TX,33,Male,501.52,121.83,3
C06037,415,3,118.03,1,2,2,5,122,Hibernating,Chicago,IL,35,Male,401.34,118.03,3
C06038,77,3,133.48,4,2,3,9,423,Potential Loyalists,Phoenix,AZ,42,Female,627.25,133.48,3
C06039,8,3,247.73,5,2,5,12,525,Potential Loyalists,Denver,CO,34,Male,285.85,247.73,3
C06040,275,4,83.12,1,3,2,6,132,At Risk,Charlotte,NC,28,Male,114.92,83.12,4
C06041,206,5,260.1,2,4,5,11,245,Need Attention,San Antonio,TX,33,Male,296.37,260.1,5
C06042,23,7,317.82,5,5,5,15,555,Champions,Denver,CO,29,Female,439.94,317.82,7
C06043,13,3,94.00999999999999,5,2,2,9,522,Potential Loyalists,San Francisco,CA,40,Female,196.1,94.00999999999999,3
C06044,131,2,109.67,3,1,2,6,312,Lost,Columbus,OH,47,Female,119.74,109.67,2
C06045,7,6,343.1,5,5,5,15,555,Champions,Columbus,OH,30,Female,1067.25,343.1,6
C06046,103,5,240.65,3,4,5,12,345,Loyal Customers,Jacksonville,FL,41,Female,718.02,240.65,5
C06047,33,5,161.19,5,4,3,12,543,Loyal Customers,Houston,TX,36,Male,192.28,161.19,5
C06048,246,6,351.57,2,5,5,12,255,Need Attention,San Jose,CA,45,Male,967.34,351.57,6
C06049,244,5,166.31,2,4,3,9,243,Need Attention,Indianapolis,IN,26,Male,211.5,166.31,5
C06050,38,3,84.24,5,2,2,9,522,Potential Loyalists,New York,NY,28,Male,99.19,84.24,3
C06051,124,2,77.63,3,1,1,5,311,Lost,Charlotte,NC,25,Female,121.62,77.63,2
C06052,249,4,124.2,2,3,3,8,233,Need Attention,New York,NY,43,Female,437.3,124.2,4
C06053,79,3,117.73000000000002,4,2,2,8,422,Potential Loyalists,Austin,TX,33,Male,309.86,117.73000000000002,3
C06054,230,8,387.3,2,5,5,12,255,Need Attention,Fort Worth,TX,38,Male,493.68,387.3,8
C06055,101,6,212.19,3,5,4,12,354,Loyal Customers,Jacksonville,FL,26,Male,213.33,212.19,6
C06056,30,3,141.44,5,2,3,10,523,Potential Loyalists,Philadelphia,PA,37,Female,146.54,141.44,3
C06057,111,6,207.06,3,5,4,12,354,Loyal Customers,Denver,CO,27,Male,310.59,207.06,6
C06058,33,4,132.38,5,3,3,11,533,Potential Loyalists,Charlotte,NC,30,Male,514.11,132.38,4
C06059,171,4,75.8,2,3,1,6,231,Need Attention,Austin,TX,30,Male,218.42,75.8,4
C06060,305,3,120.2,1,2,2,5,122,Hibernating,San Francisco,CA,45,Male,146.74,120.2,3
C06061,35,3,116.08000000000001,5,2,2,9,522,Potential Loyalists,San Antonio,TX,35,Male,268.7,116.08000000000001,3
C06062,53,7,323.24,4,5,5,14,455,Champions,Los Angeles,CA,26,Female,326.84,323.24,7
C06063,45,9,307.05,4,5,5,14,455,Champions,Philadelphia,PA,30,Male,327.73,307.05,9
C06064,370,1,16.72,1,1,1,3,111,Lost,Dallas,TX,44,Female,153.85,16.72,1
C06065,94,5,254.64,3,4,5,12,345,Loyal Customers,Fort Worth,TX,47,Female,2760.81,254.64,5
C06066,403,1,26.02,1,1,1,3,111,Lost,Jacksonville,FL,33,Female,166.62,26.02,1
C06067,511,7,261.59,1,5,5,11,155,At Risk,Jacksonville,FL,22,Male,314.77,261.59,7
C06068,83,6,324.55,4,5,5,14,455,Champions,San Diego,CA,43,Female,334.0,324.55,6
C06069,407,2,83.13,1,1,2,4,112,Hibernating,San Antonio,TX,29,Female,388.96,83.13,2
C06070,209,2,124.49,2,1,3,6,213,Hibernating,Phoenix,AZ,37,Male,290.63,124.49,2
C06071,3,1,12.28,5,1,1,7,511,Recent Customers,San Jose,CA,32,Male,23.76,12.28,1
C06072,25,2,84.39,5,1,2,8,512,Recent Customers,San Francisco,CA,33,Male,225.41,84.39,2
C06073,58,5,140.25,4,4,3,11,443,Loyal Customers,Seattle,WA,22,Male,424.24,140.25,5
C06074,403,2,36.01,1,1,1,3,111,Lost,Phoenix,AZ,22,Female,42.89,36.01,2
C06075,67,3,91.23,4,2,2,8,422,Potential Loyalists,Indianapolis,IN,46,Female,201.0,91.23,3
C06076,451,2,69.71,1,1,1,3,111,Lost,Boston,MA,44,Female,174.65,69.71,2
C06077,221,6,286.02,2,5,5,12,255,Need Attention,Phoenix,AZ,28,Male,366.31,286.02,6
C06078,236,3,102.77000000000001,2,2,2,6,222,Need Attention,Boston,MA,45,Female,198.49,102.77000000000001,3
C06079,106,3,74.89,3,2,1,6,321,Need Attention,San Francisco,CA,36,Male,112.94,74.89,3
C06080,57,6,168.54,4,5,3,12,453,Loyal Customers,New York,NY,39,Male,718.1,168.54,6
C06081,109,6,204.05,3,5,4,12,354,Loyal Customers,Boston,MA,24,Female,277.23,204.05,6
C06082,88,2,62.01,4,1,1,6,411,Recent Customers,Dallas,TX,29,Male,69.92,62.01,2
C06083,23,2,62.97,5,1,1,7,511,Recent Customers,Miami,FL,35,Female,128.62,62.97,2
C06084,77,6,216.63,4,5,4,13,454,Champions,Charlotte,NC,32,Female,310.85,216.63,6
C06085,38,4,107.37,5,3,2,10,532,Potential Loyalists,Austin,TX,46,Male,231.87,107.37,4
C06086,35,4,125.03999999999999,5,3,3,11,533,Potential Loyalists,San Jose,CA,48,Female,296.36,125.03999999999999,4
C06087,177,6,234.70000000000002,2,5,5,12,255,Need Attention,Columbus,OH,31,Female,559.95,234.70000000000002,6
C06088,63,4,102.98,4,3,2,9,432,Potential Loyalists,Indianapolis,IN,32,Male,171.86,102.98,4
C06089,161,5,132.51,3,4,3,10,343,Loyal Customers,Phoenix,AZ,31,Male,137.52,132.51,5
C06090,9,8,328.03,5,5,5,15,555,Champions,Austin,TX,23,Female,2244.75,328.03,8
C06091,377,2,49.879999999999995,1,1,1,3,111,Lost,Houston,TX,34,Female,91.49,49.879999999999995,2
C06092,0,6,173.84,5,5,4,14,554,Champions,Boston,MA,28,Female,928.45,173.84,6
C06093,180,8,327.99,2,5,5,12,255,Need Attention,Fort Worth,TX,30,Male,564.72,327.99,8
C06094,109,4,107.81,3,3,2,8,332,Promising,Seattle,WA,44,Female,290.03,107.81,4
C06095,245,5,252.14,2,4,5,11,245,Need Attention,Jacksonville,FL,32,Female,502.01,252.14,5
C06096,654,1,68.46,1,1,1,3,111,Lost,Chicago,IL,34,Female,72.08,68.46,1
C06097,197,2,63.120000000000005,2,1,1,4,211,Lost,Columbus,OH,24,Female,86.5,63.120000000000005,2
C06098,19,4,105.21000000000001,5,3,2,10,532,Potential Loyalists,Denver,CO,39,Female,181.41,105.21000000000001,4
C06099,243,3,87.33,2,2,2,6,222,Need Attention,Los Angeles,CA,27,Female,93.66,87.33,3
C06100,109,2,74.85,3,1,1,5,311,Lost,Columbus,OH,30,Female,243.17,74.85,2
C06101,28,6,197.29999999999998,5,5,4,14,554,Champions,Indianapolis,IN,30,Male,228.59,197.29999999999998,6
C06102,121,3,119.96000000000001,3,2,2,7,322,Promising,New York,NY,36,Male,160.4,119.96000000000001,3
C06103,365,3,173.69,1,2,4,7,124,Cannot Lose Them,Miami,FL,28,Female,386.59,173.69,3
C06104,0,4,131.69,5,3,3,11,533,Potential Loyalists,San Francisco,CA,34,Male,202.23,131.69,4
C06105,296,1,43.87,1,1,1,3,111,Lost,Phoenix,AZ,23,Male,150.12,43.87,1
C06106,65,1,52.37,4,1,1,6,411,Recent Customers,Charlotte,NC,28,Female,477.88,52.37,1
C06107,336,5,171.97,1,4,4,9,144,At Risk,Phoenix,AZ,34,Female,260.42,171.97,5
C06108,334,6,222.15,1,5,4,10,154,At Risk,San Diego,CA,22,Female,222.93,222.15,6
C06109,558,2,102.03999999999999,1,1,2,4,112,Hibernating,Denver,CO,47,Male,151.4,102.03999999999999,2
C06110,81,5,166.54999999999998,4,4,3,11,443,Loyal Customers,San Jose,CA,32,Female,200.41,166.54999999999998,5
C06111,27,3,135.3,5,2,3,10,523,Potential Loyalists,Denver,CO,47,Male,272.84,135.3,3
C06112,118,9,450.04,3,5,5,13,355,Loyal Customers,Seattle,WA,35,Male,561.22,450.04,9
C06113,204,1,42.9,2,1,1,4,211,Lost,San Antonio,TX,30,Male,273.11,42.9,1
C06114,190,5,206.57999999999998,2,4,4,10,244,Need Attention,Fort Worth,TX,42,Male,302.04,206.57999999999998,5
C06115,466,2,72.91,1,1,1,3,111,Lost,Austin,TX,45,Female,122.65,72.91,2
C06116,71,5,201.63,4,4,4,12,444,Champions,San Francisco,CA,45,Female,1056.49,201.63,5
C06117,177,6,270.27,2,5,5,12,255,Need Attention,Los Angeles,CA,23,Male,449.03,270.27,6
C06118,52,10,433.72,4,5,5,14,455,Champions,Houston,TX,30,Male,1946.32,433.72,10
C06119,1,7,266.46,5,5,5,15,555,Champions,Los Angeles,CA,30,Male,995.93,266.46,7
C06120,112,6,321.01,3,5,5,13,355,Loyal Customers,San Jose,CA,31,Male,1931.29,321.01,6
C06121,188,4,167.06,2,3,3,8,233,Need Attention,Chicago,IL,45,Female,436.54,167.06,4
C06122,48,3,91.38,4,2,2,8,422,Potential Loyalists,San Francisco,CA,27,Male,154.42,91.38,3
C06123,183,6,208.64,2,5,4,11,254,Need Attention,Charlotte,NC,31,Male,827.68,208.64,6
C06124,95,3,99.00999999999999,3,2,2,7,322,Promising,Jacksonville,FL,38,Female,447.95,99.00999999999999,3
C06125,34,4,159.97,5,3,3,11,533,Potential Loyalists,Phoenix,AZ,46,Female,219.49,159.97,4
C06126,157,8,327.77,3,5,5,13,355,Loyal Customers,Philadelphia,PA,38,Female,603.19,327.77,8
C06127,226,2,26.73,2,1,1,4,211,Lost,Chicago,IL,25,Female,34.87,26.73,2
C06128,176,6,222.11,2,5,4,11,254,Need Attention,Dallas,TX,40,Male,618.88,222.11,6
C06129,16,5,180.34,5,4,4,13,544,Champions,Phoenix,AZ,44,Male,222.89,180.34,5
C06130,263,1,96.42,2,1,2,5,212,Hibernating,Philadelphia,PA,32,Male,108.85,96.42,1
C06131,336,3,126.24,1,2,3,6,123,Hibernating,Houston,TX,26,Male,157.26,126.24,3
C06132,203,3,70.38,2,2,1,5,221,Need Attention,Indianapolis,IN,46,Female,92.74,70.38,3
C06133,81,2,27.4,4,1,1,6,411,Recent Customers,Chicago,IL,48,Female,41.5,27.4,2
C06134,121,4,187.23999999999998,3,3,4,10,334,Promising,Miami,FL,34,Female,535.32,187.23999999999998,4
C06135,32,7,410.06,5,5,5,15,555,Champions,Columbus,OH,40,Male,840.85,410.06,7
C06136,292,3,81.65,1,2,2,5,122,Hibernating,Fort Worth,TX,48,Female,227.53,81.65,3
C06137,240,5,246.78,2,4,5,11,245,Need Attention,Fort Worth,TX,47,Female,456.5,246.78,5
C06138,84,7,254.01,4,5,5,14,455,Champions,Charlotte,NC,35,Female,774.83,254.01,7
C06139,276,3,86.38,1,2,2,5,122,Hibernating,Fort Worth,TX,39,Female,90.24,86.38,3
C06140,64,8,343.63,4,5,5,14,455,Champions,Austin,TX,42,Male,1672.19,343.63,8
C06141,189,4,174.39000000000001,2,3,4,9,234,Need Attention,Austin,TX,32,Male,984.37,174.39000000000001,4
C06142,498,1,21.31,1,1,1,3,111,Lost,Los Angeles,CA,40,Female,29.13,21.31,1
C06143,239,3,98.00999999999999,2,2,2,6,222,Need Attention,Seattle,WA,37,Male,184.4,98.00999999999999,3
C06144,129,4,178.93,3,3,4,10,334,Promising,Dallas,TX,27,Male,206.23,178.93,4
C06145,23,3,102.49000000000001,5,2,2,9,522,Potential Loyalists,Seattle,WA,44,Male,154.78,102.49000000000001,3
C06146,179,7,263.33,2,5,5,12,255,Need Attention,Boston,MA,39,Female,1158.06,263.33,7
C06147,0,6,204.66,5,5,4,14,554,Champions,Miami,FL,35,Female,402.34,204.66,6
C06148,392,3,184.66,1,2,4,7,124,Cannot Lose Them,Charlotte,NC,31,Female,212.39,184.66,3
C06149,406,1,58.24,1,1,1,3,111,Lost,Denver,CO,29,Male,60.33,58.24,1
C06150,397,2,117.19,1,1,2,4,112,Hibernating,San Diego,CA,28,Male,123.52,117.19,2
C06151,3,5,160.46,5,4,3,12,543,Loyal Customers,Denver,CO,29,Male,688.99,160.46,5
C06152,39,12,333.02,5,5,5,15,555,Champions,Houston,TX,25,Female,2398.91,333.02,12
C06153,91,6,162.56,3,5,3,11,353,Loyal Customers,Jacksonville,FL,38,Female,212.39,162.56,6
C06154,151,4,184.87,3,3,4,10,334,Promising,Austin,TX,26,Female,283.14,184.87,4
C06155,322,2,84.92,1,1,2,4,112,Hibernating,Fort Worth,TX,32,Male,94.02,84.92,2
C06156,533,1,13.41,1,1,1,3,111,Lost,Boston,MA,30,Female,23.42,13.41,1
C06157,215,1,21.7,2,1,1,4,211,Lost,San Antonio,TX,24,Female,30.82,21.7,1
C06158,218,5,134.35,2,4,3,9,243,Need Attention,San Antonio,TX,38,Female,342.12,134.35,5
C06159,84,5,278.81,4,4,5,13,445,Champions,San Diego,CA,33,Female,402.22,278.81,5
C06160,342,3,71.01,1,2,1,4,121,Lost,Columbus,OH,29,Male,785.41,71.01,3
C06161,137,4,204.44,3,3,4,10,334,Promising,Denver,CO,44,Female,305.82,204.44,4
C06162,417,2,56.2,1,1,1,3,111,Lost,San Francisco,CA,39,Male,144.46,56.2,2
C06163,160,3,112.65,3,2,2,7,322,Promising,Los Angeles,CA,25,Male,319.56,112.65,3
C06164,157,5,299.33,3,4,5,12,345,Loyal Customers,Phoenix,AZ,35,Female,397.32,299.33,5
C06165,105,5,133.81,3,4,3,10,343,Loyal Customers,Philadelphia,PA,28,Female,299.61,133.81,5
C06166,206,6,301.47,2,5,5,12,255,Need Attention,San Jose,CA,35,Female,345.63,301.47,6
C06167,180,4,153.0,2,3,3,8,233,Need Attention,Denver,CO,28,Female,267.2,153.0,4
C06168,165,6,184.95,2,5,4,11,254,Need Attention,Los Angeles,CA,48,Male,201.88,184.95,6
C06169,251,5,160.33,2,4,3,9,243,Need Attention,Chicago,IL,46,Male,370.43,160.33,5
C06170,270,4,152.86,2,3,3,8,233,Need Attention,Phoenix,AZ,22,Male,700.43,152.86,4
C06171,38,2,56.63,5,1,1,7,511,Recent Customers,Philadelphia,PA,26,Male,62.52,56.63,2
C06172,52,6,237.26,4,5,5,14,455,Champions,Chicago,IL,23,Female,509.37,237.26,6
C06173,229,4,174.35999999999999,2,3,4,9,234,Need Attention,Philadelphia,PA,31,Female,766.76,174.35999999999999,4
C06174,28,3,56.99,5,2,1,8,521,Recent Customers,Phoenix,AZ,25,Female,58.94,56.99,3
C06175,95,4,112.34,3,3,2,8,332,Promising,San Antonio,TX,47,Male,274.53,112.34,4
C06176,425,1,37.44,1,1,1,3,111,Lost,Jacksonville,FL,38,Male,38.75,37.44,1
C06177,363,5,174.19,1,4,4,9,144,At Risk,Fort Worth,TX,32,Male,197.87,174.19,5
C06178,153,4,98.01,3,3,2,8,332,Promising,Dallas,TX,29,Male,99.27,98.01,4
C06179,55,4,177.86,4,3,4,11,434,Potential Loyalists,Austin,TX,41,Female,1521.37,177.86,4
C06180,411,2,155.39,1,1,3,5,113,Hibernating,Philadelphia,PA,26,Female,164.71,155.39,2
C06181,159,3,190.01,3,2,4,9,324,Promising,Jacksonville,FL,37,Female,199.11,190.01,3
C06182,393,3,90.45,1,2,2,5,122,Hibernating,San Antonio,TX,29,Male,291.3,90.45,3
C06183,454,2,54.1,1,1,1,3,111,Lost,Miami,FL,40,Female,445.41,54.1,2
C06184,9,6,216.44,5,5,4,14,554,Champions,Dallas,TX,31,Male,217.21,216.44,6
C06185,187,2,55.519999999999996,2,1,1,4,211,Lost,New York,NY,37,Male,98.69,55.519999999999996,2
C06187,269,3,75.78,2,2,1,5,221,Need Attention,Charlotte,NC,42,Male,183.99,75.78,3
C06188,338,1,26.73,1,1,1,3,111,Lost,Austin,TX,36,Female,35.18,26.73,1
C06189,46,7,203.95,4,5,4,13,454,Champions,San Francisco,CA,37,Male,305.97,203.95,7
C06190,193,2,121.25,2,1,2,5,212,Hibernating,Seattle,WA,25,Female,903.11,121.25,2
