Date,Store,Revenue,Units_Sold,Footfall,Conversion_Rate,Avg_Discount,Transactions,Avg_Transaction_Value,Year,Month,Week,DayName
2024-04-08,Store_A,4283074.64,478,1187.0,30.55,10.092275449101797,334,12823.58,2024,4,15,Monday
2024-04-08,Store_B,2981000.46,368,1640.0,16.35,10.626812749003983,251,11876.5,2024,4,15,Monday
2024-04-08,Store_C,3147322.56,405,1051.0,27.86,9.215342960288808,277,11362.18,2024,4,15,Monday
2024-04-08,Store_D,4742775.58,673,1558.0,31.75,9.958711790393014,458,10355.41,2024,4,15,Monday
2024-04-08,Store_E,3026685.62,401,1234.0,23.4,9.956934306569343,274,11046.3,2024,4,15,Monday
2024-04-09,Store_A,3355460.62,507,1075.0,34.2,10.56614705882353,340,9869.0,2024,4,15,Tuesday
2024-04-09,Store_B,3113157.09,481,1503.0,23.83,10.165762195121951,328,9491.33,2024,4,15,Tuesday
2024-04-09,Store_C,2323911.2600000002,255,1020.0,18.55,10.572790697674419,172,13511.11,2024,4,15,Tuesday
2024-04-09,Store_D,5745245.66,753,1831.0,30.5,9.897009708737864,515,11155.82,2024,4,15,Tuesday
2024-04-09,Store_E,4080181.97,525,1266.0,30.159999999999997,10.063559322033898,354,11525.94,2024,4,15,Tuesday
2024-04-10,Store_A,2834893.54,330,1193.0,20.22,10.811096491228069,228,12433.74,2024,4,15,Wednesday
2024-04-10,Store_B,2972003.72,354,1600.0,16.75,9.88873469387755,245,12130.63,2024,4,15,Wednesday
2024-04-10,Store_C,3399454.73,416,1025.0,30.970000000000002,9.832925170068028,294,11562.77,2024,4,15,Wednesday
2024-04-10,Store_D,2704473.71,398,1847.0,15.930000000000001,10.263626373626373,273,9906.5,2024,4,15,Wednesday
2024-04-10,Store_E,4116535.19,505,1428.0,25.380000000000003,10.58576923076923,338,12179.1,2024,4,15,Wednesday
2024-04-11,Store_A,3983209.83,535,1376.0,29.02,10.230109589041096,365,10912.9,2024,4,15,Thursday
2024-04-11,Store_B,3977117.78,464,1507.0,22.49,9.987672955974842,318,12506.66,2024,4,15,Thursday
2024-04-11,Store_C,2017070.58,286,998.0,20.71,9.578350515463917,194,10397.27,2024,4,15,Thursday
2024-04-11,Store_D,4052762.92,556,1696.0,23.64,9.702053333333334,375,10807.37,2024,4,15,Thursday
2024-04-11,Store_E,2809537.95,324,1471.0,15.720000000000002,9.920045248868778,221,12712.84,2024,4,15,Thursday
2024-04-12,Store_A,3427843.24,443,1364.0,24.95,10.706550632911393,316,10847.61,2024,4,15,Friday
2024-04-12,Store_B,2999725.54,420,1318.0,23.2,10.519859154929577,284,10562.41,2024,4,15,Friday
2024-04-12,Store_C,3196957.8,467,1014.0,33.31,9.959520766773164,313,10213.92,2024,4,15,Friday
2024-04-12,Store_D,5852474.84,781,1938.0,29.63,9.961051660516606,542,10797.92,2024,4,15,Friday
2024-04-12,Store_E,4911943.03,617,1475.0,31.03,10.315083135391923,421,11667.32,2024,4,15,Friday
2024-04-13,Store_A,3467785.78,429,1572.0,19.86,10.44993103448276,290,11957.88,2024,4,15,Saturday
2024-04-13,Store_B,6244054.11,777,2277.0,25.16,10.130207939508507,529,11803.5,2024,4,15,Saturday
2024-04-13,Store_C,3337584.73,401,1394.0,21.04,10.048461538461538,273,12225.59,2024,4,15,Saturday
2024-04-13,Store_D,7113110.02,866,2181.0,28.740000000000002,10.075962199312714,582,12221.84,2024,4,15,Saturday
2024-04-13,Store_E,3869886.83,506,2059.0,18.28,10.167724719101123,356,10870.47,2024,4,15,Saturday
2024-04-14,Store_A,3072961.47,428,1819.0,17.51,10.399662162162162,296,10381.63,2024,4,15,Sunday
2024-04-14,Store_B,3304165.97,505,1955.0,18.78,10.416588921282798,343,9633.14,2024,4,15,Sunday
2024-04-14,Store_C,4646959.09,594,1258.0,34.25,10.358138957816378,403,11530.92,2024,4,15,Sunday
2024-04-14,Store_D,5140940.13,777,2218.0,25.73,10.511669829222011,527,9755.1,2024,4,15,Sunday
2024-04-14,Store_E,5661124.1,716,2010.0,26.42,10.33940329218107,486,11648.4,2024,4,15,Sunday
2024-04-15,Store_A,3824050.88,462,1188.0,28.619999999999997,9.665948553054664,311,12295.98,2024,4,16,Monday
2024-04-15,Store_B,2855193.67,363,1611.0,17.23,10.138110236220472,254,11240.92,2024,4,16,Monday
2024-04-15,Store_C,1992053.55,237,1057.0,16.3,9.554444444444444,162,12296.63,2024,4,16,Monday
2024-04-15,Store_D,4598807.54,673,1618.0,30.25,10.014989106753813,459,10019.19,2024,4,16,Monday
2024-04-15,Store_E,2658670.37,337,1112.0,22.82,10.218122270742358,229,11609.91,2024,4,16,Monday
2024-04-16,Store_A,2795673.73,385,1203.0,23.13,10.200984848484849,264,10589.67,2024,4,16,Tuesday
2024-04-16,Store_B,3068633.82,364,1585.0,17.65,9.825959999999998,250,12274.54,2024,4,16,Tuesday
2024-04-16,Store_C,2030522.77,278,890.0,22.03,10.331767955801105,181,11218.36,2024,4,16,Tuesday
2024-04-16,Store_D,3907572.29,483,1768.0,20.26,10.313473053892215,334,11699.32,2024,4,16,Tuesday
2024-04-16,Store_E,2616734.66,313,1424.0,15.699999999999998,10.046367924528301,212,12343.09,2024,4,16,Tuesday
2024-04-17,Store_A,4263968.5,514,1334.0,28.639999999999997,9.774074074074074,351,12148.06,2024,4,16,Wednesday
2024-04-17,Store_B,3608133.87,415,1468.0,20.96,9.682167832167831,286,12615.85,2024,4,16,Wednesday
2024-04-17,Store_C,2112724.28,258,1107.0,17.01,10.910457142857142,175,12072.71,2024,4,16,Wednesday
2024-04-17,Store_D,3559737.12,433,2046.0,16.02,9.771442953020134,298,11945.43,2024,4,16,Wednesday
2024-04-17,Store_E,2520478.36,343,1114.0,22.16,10.428025751072962,233,10817.5,2024,4,16,Wednesday
2024-04-18,Store_A,6186977.46,1101,2367.0,24.25,25.11207224334601,526,11762.31,2024,4,16,Thursday
2024-04-18,Store_B,4359502.03,844,2934.0,15.79,24.742742718446603,412,10581.32,2024,4,16,Thursday
2024-04-18,Store_C,3741797.49,645,1914.0,18.52,25.208451612903225,310,12070.31,2024,4,16,Thursday
2024-04-18,Store_D,10791972.02,2002,3377.0,31.02,24.76680805938494,943,11444.3,2024,4,16,Thursday
2024-04-18,Store_E,6647845.74,1239,2568.0,24.91,24.628885077186965,583,11402.82,2024,4,16,Thursday
2024-04-19,Store_A,5180111.63,1074,2220.0,26.36,24.057849056603775,530,9773.8,2024,4,16,Friday
2024-04-19,Store_B,7377991.21,1453,2995.0,25.510000000000005,24.28230547550432,694,10631.11,2024,4,16,Friday
2024-04-19,Store_C,5058413.88,1081,1964.0,30.46,24.510730337078652,534,9472.69,2024,4,16,Friday
2024-04-19,Store_D,6379719.18,1349,3473.0,20.39,24.9395102685624,633,10078.55,2024,4,16,Friday
2024-04-19,Store_E,6775437.51,1413,2647.0,28.18,24.577098214285716,672,10082.5,2024,4,16,Friday
2024-04-20,Store_A,7780182.46,1477,3210.0,24.41,24.89173734610123,731,10643.2,2024,4,16,Saturday
2024-04-20,Store_B,9152543.41,1654,3258.0,27.619999999999997,24.514133663366334,808,11327.41,2024,4,16,Saturday
2024-04-20,Store_C,6062830.05,1238,2501.0,25.05,25.144632867132866,572,10599.35,2024,4,16,Saturday
2024-04-20,Store_D,10866899.35,1966,3980.0,27.08,24.98550665301945,977,11122.72,2024,4,16,Saturday
2024-04-20,Store_E,7250546.87,1501,2959.0,26.17,25.090042796005704,701,10343.15,2024,4,16,Saturday
2024-04-21,Store_A,11367285.06,2248,3466.0,34.15,24.861883116883117,1078,10544.79,2024,4,16,Sunday
2024-04-21,Store_B,9304936.52,1966,4291.0,24.72,24.797660695468913,949,9804.99,2024,4,16,Sunday
2024-04-21,Store_C,6740766.03,1201,2428.0,26.51,24.362641509433963,583,11562.21,2024,4,16,Sunday
2024-04-21,Store_D,9341434.86,1697,4761.0,18.72,24.872182044887783,802,11647.67,2024,4,16,Sunday
2024-04-21,Store_E,8560737.89,1550,2987.0,29.129999999999995,25.057703412073494,762,11234.56,2024,4,16,Sunday
2024-04-22,Store_A,4674576.46,874,2400.0,18.76,25.415745721271396,409,11429.28,2024,4,17,Monday
2024-04-22,Store_B,4591998.12,939,2545.0,19.279999999999998,25.089670329670327,455,10092.3,2024,4,17,Monday
2024-04-22,Store_C,3665897.52,576,2066.0,15.300000000000002,24.81858657243816,283,12953.7,2024,4,17,Monday
2024-04-22,Store_D,11453779.07,2032,3241.0,32.65,24.523062499999998,960,11931.02,2024,4,17,Monday
2024-04-22,Store_E,3920502.19,805,2609.0,16.34,25.317150259067358,386,10156.74,2024,4,17,Monday
2024-04-23,Store_A,3829763.05,707,2392.0,15.25,24.43906158357771,341,11230.98,2024,4,17,Tuesday
2024-04-23,Store_B,6493851.88,1368,2709.0,26.77,24.955868902439022,656,9899.16,2024,4,17,Tuesday
2024-04-23,Store_C,3827174.3,776,1685.0,24.280000000000005,24.745537190082644,363,10543.18,2024,4,17,Tuesday
2024-04-23,Store_D,8833492.040000001,1651,2830.0,31.41,24.76134663341646,802,11014.33,2024,4,17,Tuesday
2024-04-23,Store_E,7381875.9,1449,2298.0,33.03,24.70082014388489,695,10621.4,2024,4,17,Tuesday
2024-04-24,Store_A,6827218.32,1310,2285.0,30.1,25.019649122807017,627,10888.71,2024,4,17,Wednesday
2024-04-24,Store_B,8912302.84,1622,2442.0,34.57,24.74309210526316,760,11726.71,2024,4,17,Wednesday
2024-04-24,Store_C,2929418.99,523,1723.0,16.22,24.3975390625,256,11443.04,2024,4,17,Wednesday
2024-04-24,Store_D,12533042.9,2231,3704.0,31.559999999999995,24.70923656927427,1061,11812.48,2024,4,17,Wednesday
2024-04-24,Store_E,3175579.81,613,2179.0,16.2,24.897387096774192,310,10243.81,2024,4,17,Wednesday
2024-04-25,Store_A,3278865.89,486,1358.0,25.41,10.245122699386503,326,10057.87,2024,4,17,Thursday
2024-04-25,Store_B,5156625.87,646,1548.0,30.5,9.680315315315315,444,11614.02,2024,4,17,Thursday
2024-04-25,Store_C,2776452.32,367,957.0,27.57,10.328713692946057,241,11520.55,2024,4,17,Thursday
2024-04-25,Store_D,6169887.67,846,1860.0,33.23,9.485972222222223,576,10711.61,2024,4,17,Thursday
2024-04-25,Store_E,2005430.82,267,1223.0,16.14,9.847430167597766,179,11203.52,2024,4,17,Thursday
2024-04-26,Store_A,2819478.94,370,1371.0,19.43,9.663548387096775,248,11368.87,2024,4,17,Friday
2024-04-26,Store_B,5081946.33,651,1603.0,30.019999999999996,9.872543859649124,456,11144.62,2024,4,17,Friday
2024-04-26,Store_C,3000027.88,413,1320.0,22.55,10.180579710144928,276,10869.67,2024,4,17,Friday
2024-04-26,Store_D,8684875.76,1098,2454.0,33.28,9.829232839838493,743,11688.93,2024,4,17,Friday
2024-04-26,Store_E,5087615.07,596,1590.0,27.96,9.882365853658536,410,12408.82,2024,4,17,Friday
2024-04-27,Store_A,3645388.82,535,1997.0,19.67,10.166462395543174,359,10154.29,2024,4,17,Saturday
2024-04-27,Store_B,5437981.85,685,2314.0,22.11,10.397031578947368,475,11448.38,2024,4,17,Saturday
2024-04-27,Store_C,4206245.2,599,1652.0,26.64,9.764485294117646,408,10309.42,2024,4,17,Saturday
2024-04-27,Store_D,9087565.87,1171,3344.0,25.2,10.466486146095717,794,11445.3,2024,4,17,Saturday
2024-04-27,Store_E,3437365.85,453,2301.0,15.2,10.325,316,10877.74,2024,4,17,Saturday
2024-04-28,Store_A,5212031.43,721,2000.0,26.14,9.900371134020618,485,10746.46,2024,4,17,Sunday
2024-04-28,Store_B,4801634.56,653,2384.0,19.31,9.390940366972476,436,11012.92,2024,4,17,Sunday
2024-04-28,Store_C,4704220.68,531,1486.0,26.56,10.099316939890711,366,12853.06,2024,4,17,Sunday
2024-04-28,Store_D,10944888.67,1471,3152.0,33.97,9.925739821251241,1007,10868.81,2024,4,17,Sunday
2024-04-28,Store_E,6689289.77,864,2014.0,32.33,10.131857379767828,603,11093.35,2024,4,17,Sunday
2024-04-29,Store_A,2706308.08,327,1316.0,18.67,10.232941176470588,221,12245.74,2024,4,18,Monday
2024-04-29,Store_B,3458811.05,416,1802.0,16.71,10.408664259927797,277,12486.68,2024,4,18,Monday
2024-04-29,Store_C,2675186.2600000002,330,1022.0,23.38,10.481283185840708,226,11837.11,2024,4,18,Monday
2024-04-29,Store_D,5965681.05,749,1885.0,29.79,9.824588235294117,510,11697.41,2024,4,18,Monday
2024-04-29,Store_E,3822387.92,539,1649.0,23.11,9.927211267605633,355,10767.29,2024,4,18,Monday
2024-04-30,Store_A,4096385.5,589,1560.0,27.82,9.688952618453865,401,10215.43,2024,4,18,Tuesday
2024-04-30,Store_B,6079668.29,800,1742.0,33.91,10.004228675136115,551,11033.88,2024,4,18,Tuesday
2024-04-30,Store_C,3402784.6,406,1304.0,22.0,10.051845018450186,271,12556.4,2024,4,18,Tuesday
2024-04-30,Store_D,6682035.26,829,2038.0,29.380000000000003,10.162885304659499,558,11974.97,2024,4,18,Tuesday
2024-04-30,Store_E,2952291.2,364,1478.0,18.78,10.591417322834644,254,11623.19,2024,4,18,Tuesday
2024-05-01,Store_A,2956941.86,386,1096.0,25.79,10.038641509433962,265,11158.27,2024,5,18,Wednesday
2024-05-01,Store_B,4962455.27,600,1409.0,30.49,10.430152284263958,394,12595.06,2024,5,18,Wednesday
2024-05-01,Store_C,1432056.55,193,858.0,16.17,10.309609374999999,128,11187.94,2024,5,18,Wednesday
2024-05-01,Store_D,5653313.12,738,2012.0,26.12,9.993711967545638,493,11467.17,2024,5,18,Wednesday
2024-05-01,Store_E,3413028.36,500,1398.0,26.17,10.340654761904762,336,10157.82,2024,5,18,Wednesday
2024-05-02,Store_A,2202770.89,311,1221.0,18.3,10.256462264150944,212,10390.43,2024,5,18,Thursday
2024-05-02,Store_B,2780138.95,348,1276.0,20.12,10.344599156118143,237,11730.54,2024,5,18,Thursday
2024-05-02,Store_C,1811917.05,257,981.0,17.98,9.819161676646706,167,10849.8,2024,5,18,Thursday
2024-05-02,Store_D,6776822.35,830,1970.0,30.57,10.24775,560,12101.47,2024,5,18,Thursday
2024-05-02,Store_E,3990616.86,495,1316.0,28.309999999999995,10.386676217765043,349,11434.43,2024,5,18,Thursday
2024-05-03,Store_A,3193759.58,402,1197.0,24.54,9.583791821561338,269,11872.71,2024,5,18,Friday
2024-05-03,Store_B,4945964.71,630,1687.0,28.48,10.251582568807338,436,11343.96,2024,5,18,Friday
2024-05-03,Store_C,2764656.36,358,920.0,28.16,9.780413223140496,242,11424.2,2024,5,18,Friday
2024-05-03,Store_D,3448640.84,468,1545.0,22.2,9.911265432098766,324,10643.95,2024,5,18,Friday
2024-05-03,Store_E,3075782.35,482,1154.0,29.73,10.102378048780487,328,9377.39,2024,5,18,Friday
2024-05-04,Store_A,3304745.46,456,1602.0,20.93,10.828237179487179,312,10592.13,2024,5,18,Saturday
2024-05-04,Store_B,3828212.04,471,2007.0,17.74,9.446546546546546,333,11496.13,2024,5,18,Saturday
2024-05-04,Store_C,5179739.7299999995,616,1432.0,32.22,9.897266355140186,428,12102.2,2024,5,18,Saturday
2024-05-04,Store_D,4741348.53,588,2421.0,18.57,10.027347931873479,411,11536.13,2024,5,18,Saturday
2024-05-04,Store_E,5686559.84,739,1566.0,34.34,10.233521126760564,497,11441.77,2024,5,18,Saturday
2024-05-05,Store_A,2909139.33,388,1667.0,16.77,10.008479087452471,263,11061.37,2024,5,18,Sunday
2024-05-05,Store_B,5434383.63,700,1886.0,27.76,10.182800829875518,482,11274.65,2024,5,18,Sunday
2024-05-05,Store_C,1988304.94,308,1438.0,15.359999999999998,9.765373134328359,201,9892.06,2024,5,18,Sunday
2024-05-05,Store_D,4852114.1,620,2721.0,16.82,9.492523364485981,428,11336.72,2024,5,18,Sunday
2024-05-05,Store_E,2511674.73,360,1548.0,16.24,9.99928270042194,237,10597.78,2024,5,18,Sunday
2024-05-06,Store_A,2387829.34,330,1083.0,21.66,10.366964285714285,224,10659.95,2024,5,19,Monday
2024-05-06,Store_B,3373318.3,462,1342.0,25.28,9.523746031746033,315,10708.95,2024,5,19,Monday
2024-05-06,Store_C,1937804.02,301,850.0,27.14,9.284444444444444,207,9361.37,2024,5,19,Monday
2024-05-06,Store_D,6629897.66,820,1834.0,33.64,9.995519713261649,558,11881.54,2024,5,19,Monday
2024-05-06,Store_E,3371168.36,417,1236.0,25.58,10.213310344827587,290,11624.72,2024,5,19,Monday
2024-05-07,Store_A,4016978.22,480,1242.0,28.57,9.542,325,12359.93,2024,5,19,Tuesday
2024-05-07,Store_B,4455847.6,624,1327.0,33.78,9.829180722891566,415,10736.98,2024,5,19,Tuesday
2024-05-07,Store_C,3414293.65,434,1131.0,28.87,10.246059602649007,302,11305.61,2024,5,19,Tuesday
2024-05-07,Store_D,5123311.91,628,2007.0,23.559999999999995,10.298390804597702,435,11777.73,2024,5,19,Tuesday
2024-05-07,Store_E,3232948.92,416,1202.0,25.58,9.518298611111112,288,11225.52,2024,5,19,Tuesday
2024-05-08,Store_A,3911653.03,514,1205.0,31.33,10.066306818181818,352,11112.65,2024,5,19,Wednesday
2024-05-08,Store_B,4748389.96,712,1616.0,31.27,9.907061310782241,473,10038.88,2024,5,19,Wednesday
2024-05-08,Store_C,1708939.08,226,855.0,19.25,9.582266666666666,150,11392.93,2024,5,19,Wednesday
2024-05-08,Store_D,3112885.1,454,1961.0,17.38,9.649935275080907,309,10074.06,2024,5,19,Wednesday
2024-05-08,Store_E,3568790.75,475,1354.0,25.48,9.8370245398773,326,10947.21,2024,5,19,Wednesday
2024-05-09,Store_A,3314299.44,343,1326.0,19.68,10.053829787234044,235,14103.4,2024,5,19,Thursday
2024-05-09,Store_B,2819322.7,319,1466.0,15.680000000000001,10.049906103286386,213,13236.26,2024,5,19,Thursday
2024-05-09,Store_C,1893740.3,281,905.0,22.61,10.423730569948187,193,9812.13,2024,5,19,Thursday
2024-05-09,Store_D,6103613.52,774,2028.0,27.93,10.0295,520,11737.72,2024,5,19,Thursday
2024-05-09,Store_E,3850273.8,510,1367.0,26.91,9.891775147928994,338,11391.34,2024,5,19,Thursday
2024-05-10,Store_A,2447740.82,314,1278.0,18.41,10.19059633027523,218,11228.17,2024,5,19,Friday
2024-05-10,Store_B,2310992.45,357,1305.0,20.27,11.043632653061225,245,9432.62,2024,5,19,Friday
2024-05-10,Store_C,2718309.12,360,897.0,30.0,10.542938775510205,245,11095.14,2024,5,19,Friday
2024-05-10,Store_D,4113048.38,538,1638.0,24.220000000000002,10.002357723577235,369,11146.47,2024,5,19,Friday
2024-05-10,Store_E,3436145.34,491,1365.0,26.56,10.17421686746988,332,10349.84,2024,5,19,Friday
2024-05-11,Store_A,5264352.72,651,1681.0,28.77,9.936733333333333,450,11698.56,2024,5,19,Saturday
2024-05-11,Store_B,5095713.01,676,2113.0,23.179999999999996,9.938213507625273,459,11101.77,2024,5,19,Saturday
2024-05-11,Store_C,2968055.09,401,1371.0,22.35,10.089110320284698,281,10562.47,2024,5,19,Saturday
2024-05-11,Store_D,6615421.41,815,2854.0,21.0,10.023600713012478,561,11792.2,2024,5,19,Saturday
2024-05-11,Store_E,3557427.38,433,1767.0,18.72,10.094488448844885,303,11740.68,2024,5,19,Saturday
2024-05-12,Store_A,2583187.83,389,1480.0,18.84,9.999503816793892,262,9859.5,2024,5,19,Sunday
2024-05-12,Store_B,3664541.2399999998,487,2271.0,15.75,9.97631419939577,331,11071.12,2024,5,19,Sunday
2024-05-12,Store_C,4177509.38,509,1479.0,24.540000000000003,10.163579881656805,338,12359.5,2024,5,19,Sunday
2024-05-12,Store_D,6734322.72,895,2526.0,25.87,10.248498349834984,606,11112.74,2024,5,19,Sunday
2024-05-12,Store_E,3597047.21,519,1982.0,18.83,9.870550724637681,345,10426.22,2024,5,19,Sunday
2024-05-13,Store_A,2895098.52,340,1172.0,21.35,9.946153846153846,234,12372.22,2024,5,20,Monday
2024-05-13,Store_B,5186999.95,640,1370.0,33.83,9.910619266055045,436,11896.79,2024,5,20,Monday
2024-05-13,Store_C,3315962.23,437,970.0,33.36,9.901683501683502,297,11164.86,2024,5,20,Monday
2024-05-13,Store_D,6504341.08,849,1827.0,33.77,9.862391681109186,577,11272.69,2024,5,20,Monday
2024-05-13,Store_E,2147810.37,292,1370.0,15.400000000000002,9.685757575757576,198,10847.53,2024,5,20,Monday
2024-05-14,Store_A,3225084.51,406,1196.0,25.25,10.049717314487634,283,11396.06,2024,5,20,Tuesday
2024-05-14,Store_B,3059324.86,378,1330.0,21.21,10.290149812734082,267,11458.15,2024,5,20,Tuesday
2024-05-14,Store_C,3652371.63,463,1137.0,30.079999999999995,9.873040752351097,319,11449.44,2024,5,20,Tuesday
2024-05-14,Store_D,3673002.3000000003,508,1892.0,20.39,10.247896253602306,347,10585.02,2024,5,20,Tuesday
2024-05-14,Store_E,3542299.83,450,1477.0,22.42,10.43296178343949,314,11281.21,2024,5,20,Tuesday
2024-05-15,Store_A,2415936.69,343,1020.0,22.65,10.271272727272727,220,10981.53,2024,5,20,Wednesday
2024-05-15,Store_B,4540818.08,550,1665.0,25.25,10.120703125,384,11825.05,2024,5,20,Wednesday
2024-05-15,Store_C,2017422.96,234,977.0,16.64,10.330394736842106,152,13272.52,2024,5,20,Wednesday
2024-05-15,Store_D,3972264.8,509,1911.0,19.82,9.82538681948424,349,11381.85,2024,5,20,Wednesday
2024-05-15,Store_E,2345855.19,324,1337.0,17.55,10.088703703703702,216,10860.44,2024,5,20,Wednesday
2024-05-16,Store_A,3490749.6,446,1236.0,27.13,10.312903225806451,310,11260.48,2024,5,20,Thursday
2024-05-16,Store_B,4787915.6,610,1342.0,32.42,9.785869565217391,414,11565.01,2024,5,20,Thursday
2024-05-16,Store_C,2219129.29,281,930.0,21.28,10.285294117647059,187,11867.0,2024,5,20,Thursday
2024-05-16,Store_D,4123713.39,476,1544.0,23.0,10.067870370370372,324,12727.51,2024,5,20,Thursday
2024-05-16,Store_E,3610484.11,455,1424.0,23.62,9.69915309446254,307,11760.53,2024,5,20,Thursday
2024-05-17,Store_A,4177785.84,592,1240.0,33.64,10.190203562340967,393,10630.5,2024,5,20,Friday
2024-05-17,Store_B,2626398.47,303,1524.0,15.09,10.059142857142858,210,12506.66,2024,5,20,Friday
2024-05-17,Store_C,1681336.6,268,981.0,19.19,10.581573033707866,178,9445.71,2024,5,20,Friday
2024-05-17,Store_D,3507894.09,496,1719.0,20.58,10.653822629969419,327,10727.5,2024,5,20,Friday
2024-05-17,Store_E,3072463.22,447,1431.0,22.44,10.144362416107382,298,10310.28,2024,5,20,Friday
2024-05-18,Store_A,5004811.11,647,1860.0,25.01,10.336566820276497,434,11531.82,2024,5,20,Saturday
2024-05-18,Store_B,4509455.39,648,2075.0,23.09,9.905633484162896,442,10202.39,2024,5,20,Saturday
2024-05-18,Store_C,3244759.99,370,1290.0,21.45,9.693675889328063,253,12825.14,2024,5,20,Saturday
2024-05-18,Store_D,4700828.75,577,2837.0,15.32,9.718,400,11752.07,2024,5,20,Saturday
2024-05-18,Store_E,5672901.38,734,1754.0,30.11,9.84241516966068,501,11323.16,2024,5,20,Saturday
2024-05-19,Store_A,4340304.24,606,1842.0,23.389999999999997,9.863044554455445,404,10743.33,2024,5,20,Sunday
2024-05-19,Store_B,7588863.15,969,2412.0,28.820000000000004,9.829984756097561,656,11568.39,2024,5,20,Sunday
2024-05-19,Store_C,4374948.51,501,1310.0,28.64,9.991700288184438,347,12607.92,2024,5,20,Sunday
2024-05-19,Store_D,5494967.01,725,2422.0,22.12,10.154545454545454,495,11100.94,2024,5,20,Sunday
2024-05-19,Store_E,3704671.29,473,1640.0,21.1,9.80794952681388,317,11686.66,2024,5,20,Sunday
2024-05-20,Store_A,3466304.2,481,1360.0,25.98,10.558201219512195,328,10568.0,2024,5,21,Monday
2024-05-20,Store_B,5282963.04,697,1653.0,31.46,9.801503131524008,479,11029.15,2024,5,21,Monday
2024-05-20,Store_C,2686535.96,366,990.0,27.38,10.019603174603175,252,10660.86,2024,5,21,Monday
2024-05-20,Store_D,2792910.76,374,1644.0,16.87,10.364110671936759,253,11039.17,2024,5,21,Monday
2024-05-20,Store_E,3891330.9,500,1325.0,27.940000000000005,10.670782608695653,345,11279.22,2024,5,21,Monday
2024-05-21,Store_A,3322778.27,453,1225.0,27.100000000000005,10.294805194805196,308,10788.24,2024,5,21,Tuesday
2024-05-21,Store_B,4358431.61,568,1711.0,24.31,10.01925641025641,390,11175.47,2024,5,21,Tuesday
2024-05-21,Store_C,1413137.24,254,899.0,20.87,10.010058823529413,170,8312.57,2024,5,21,Tuesday
2024-05-21,Store_D,3440658.45,438,2026.0,16.1,9.816644295302014,298,11545.83,2024,5,21,Tuesday
2024-05-21,Store_E,2677655.33,318,1385.0,16.81,9.74962962962963,216,12396.55,2024,5,21,Tuesday
2024-05-22,Store_A,3637560.06,509,1139.0,32.28,9.592305475504324,347,10482.88,2024,5,21,Wednesday
2024-05-22,Store_B,4202518.05,613,1649.0,26.77,10.00036855036855,407,10325.6,2024,5,21,Wednesday
2024-05-22,Store_C,4129701.34,474,1048.0,33.14,9.765975232198143,323,12785.45,2024,5,21,Wednesday
2024-05-22,Store_D,4323028.11,559,1842.0,22.62,10.341588541666667,384,11257.89,2024,5,21,Wednesday
2024-05-22,Store_E,4451174.41,540,1452.0,26.92,10.251487603305785,363,12262.19,2024,5,21,Wednesday
2024-05-23,Store_A,1777497.2,263,1103.0,17.33,9.114806629834254,181,9820.43,2024,5,21,Thursday
2024-05-23,Store_B,4211729.36,608,1686.0,26.25,10.193147699757871,413,10197.89,2024,5,21,Thursday
2024-05-23,Store_C,3358340.6,432,946.0,33.99,10.162061855670103,291,11540.69,2024,5,21,Thursday
2024-05-23,Store_D,5662428.55,679,1843.0,27.2,10.157408207343412,463,12229.87,2024,5,21,Thursday
2024-05-23,Store_E,3039052.29,358,1379.0,19.67,9.975483870967743,248,12254.24,2024,5,21,Thursday
2024-05-24,Store_A,3428093.3,470,1032.0,33.15,10.252834890965731,321,10679.42,2024,5,21,Friday
2024-05-24,Store_B,3459175.77,468,1635.0,20.3,9.883301282051283,312,11087.1,2024,5,21,Friday
2024-05-24,Store_C,2454891.09,324,949.0,24.69,10.892511415525114,219,11209.55,2024,5,21,Friday
2024-05-24,Store_D,3787964.09,432,1797.0,16.98,9.626027397260275,292,12972.48,2024,5,21,Friday
2024-05-24,Store_E,3287188.61,444,1183.0,27.06,10.103401360544218,294,11180.91,2024,5,21,Friday
2024-05-25,Store_A,6801240.63,862,1858.0,33.76,9.7219795221843,586,11606.21,2024,5,21,Saturday
2024-05-25,Store_B,3043946.05,428,1963.0,16.72,10.190133779264213,299,10180.42,2024,5,21,Saturday
2024-05-25,Store_C,2513690.02,373,1309.0,20.82,10.174921875,256,9819.1,2024,5,21,Saturday
2024-05-25,Store_D,5455780.31,738,2439.0,21.81,9.616144578313254,498,10955.38,2024,5,21,Saturday
2024-05-25,Store_E,5410645.12,779,1661.0,34.23,10.054713740458016,524,10325.66,2024,5,21,Saturday
2024-05-26,Store_A,4280279.91,499,2062.0,17.52,10.428525073746313,339,12626.19,2024,5,21,Sunday
2024-05-26,Store_B,5867808.57,776,2700.0,20.96,10.100796963946868,527,11134.36,2024,5,21,Sunday
2024-05-26,Store_C,4826043.61,600,1715.0,26.6,10.007447306791569,427,11302.21,2024,5,21,Sunday
2024-05-26,Store_D,9129280.74,1255,3148.0,29.45,10.335280373831775,856,10665.05,2024,5,21,Sunday
2024-05-26,Store_E,5877970.39,801,2400.0,24.4,10.143499079189686,543,10824.99,2024,5,21,Sunday
2024-05-27,Store_A,4044706.54,551,1510.0,27.72,9.73,379,10672.05,2024,5,22,Monday
